Snowball ID,BRIZO_ID,STATUS,ESTABLISHMENT_NAME,STREET,CITY,ZIPCODE,STATE,COUNTRY,CUISINES_REGIONAL,PRICE_RANGE,VITALITY_SCORE,ESTABLISHED,ESTABLISHMENT_PHONE,EMAIL,FULL_NAME,ROLE_TITLE,Language Preference,Lead Score,Version
12533,76814fc95d19f44f,open,The Rougaroux,817 39th St S,Birmingham,35222,Alabama,United States,Cajun,$$,63,0,2055186677,anne.therougaroux@gmail.com,,,English,1.14,1
12534,fc6bd4d136c8c805,open,See Wee Roll,4721 Airport Blvd,Mobile,36608,Alabama,United States,Japanese,$$,41,0,2515259070,info@swrmobile.com,,,English,0.97,1
12535,a05b587e9452a005,open,Oishi Japanese Sushi Bar & Grill,23000 Town Center Ave,Spanish Fort,36527,Alabama,United States,Japanese,$$,56,0,2516268709,oishispanishfort@gmail.com,,,English,0.51,1
12536,aa147a122be5f432,open,Mei Wei Asian Bistro,309 Pelham Ave SW,Huntsville,35801,Alabama,United States,Chinese,$,40,2015,2562880114,,Ann W,Owner,English,1.34,1
12537,b3dd5e2f3641669f,open,Chef Troy's Talk of the Town,4815 County Road 63,Houston,35572,Alabama,United States,"American, Creole, Cajun",$$,74,0,2054891700,cheftroystalkofthetown@yahoo.com,,,English,1.21,1
12538,54ffbb9c534df52e,open,Miyako Japanese Steak & Sushi,8173 Vaughn Rd,Montgomery,36116,Alabama,United States,Japanese,$$,50,2003,3342152275,,Sonny Kim,Owner,English,1.19,1
12539,5447bbfa3dc6fa8e,open,Lee Palace,9770 Highway 69 S,Tuscaloosa,35405,Alabama,United States,Chinese,,34,2004,2053919990,,Youngguang LI,Owner,English,1.2,1
12540,ebd593d574e1b238,open,Ya Betta Eat Cajun Smokehouse,711 2nd Ave N,Clanton,35045,Alabama,United States,Cajun,,76,0,2052585099,,,,Unknown,1.27,1
12541,7bc668ccf0828012,open,Wasabi Sushi & Noodles,3654 Airport Blvd,Mobile,36608,Alabama,United States,Japanese,$$,38,2010,2517256078,info@wasabimobileal.com,,,English,1.14,1
12542,374adbb1c1a58a9a,open,Lil Touch of Cajun Grill,207 S Kimball Ave,Jackson,36545,Alabama,United States,"Creole, Cajun",$,24,2001,2512462993,liltouchofcajungrill@yahoo.com,,,English,1.89,1
12543,36f836593c05e354,open,Deviled Soul Food,16125 US-72,Rogersville,35652,Alabama,United States,"Southern, Cajun",$$,15,0,2566077120,,,,Unknown,1.1,1
12544,2faef795f9cbcdc5,open,Uncle Mick's Cajun Market & Cafe,136 W Main St,Prattville,36067,Alabama,United States,"Caribbean, Cajun",$$,90,2009,3343611020,contact@unclemickscajun.com,,,English,1.41,1
12545,117fa68b1d96a764,open,Catfish Cabin II,906 US Highway 72 E,Athens,35611,Alabama,United States,"American, Creole, Cajun",$$,63,1982,2562330803,catfishcabinii@gmail.com,,,Unknown,1.67,1
12546,4ce50e535ae1f88f,open,Jade Garden Chinese Restaurant,2630 S McKenzie St,Foley,36535,Alabama,United States,Chinese,$,36,0,2519432988,info@jadegarden.top,,,English,1.31,1
12547,4a6d47c87d8c75b8,open,Yokohama Japanese Restaurant,2767 Bell Rd,Montgomery,36117,Alabama,United States,Japanese,$$,35,0,3345171891,,,,English,0.76,1
12548,c3d9b1d111db7197,open,Toke Sushi & Grill,2459 2nd Ave E,Oneonta,35121,Alabama,United States,Japanese,$$,34,0,2056838101,,,,English,0.97,1
12549,a9cab62eb93621c0,open,Bon Temps Poboys and Specialty Meats,25908 Canal Rd,Orange Beach,36561,Alabama,United States,"Creole, Cajun",$$,50,2019,2519813172,bontempsorangebeach@gmail.com,,,Unknown,1.21,1
12550,405ff69817b6cf7f,open,Crazy Caiman's Cajun Chicken,1101 4th Ave N,Birmingham,35203,Alabama,United States,Cajun,,43,0,2056204594,doug@crazycaimans.com,,,Unknown,1.31,1
12551,48aa7376a7b773cd,open,New South Hot Dog & Sushi,5830 University Dr NW,Huntsville,35806,Alabama,United States,Japanese,,80,0,2567835499,newsouthhotdogandsushi@gmail.com,,,Unknown,0.83,1
12552,8bb606d8a24f9156,open,Fujiyama Japanese Steak and Seafood House,4851 Rice Mine Rd NE,Tuscaloosa,35406,Alabama,United States,Japanese,$$,43,0,2057222239,,,,English,0.54,1
12553,c390465ee345048f,open,Asia Bistro & Seafood,7839 Vaughn Rd,Montgomery,36116,Alabama,United States,"Chinese, Thai",$,72,2006,3342133628,info@asiabistroseafood.com,,,English,1.81,1
12554,bc378475c1112e44,open,Big Blue Crawfish,2611 Pepperell Pkwy,Opelika,36801,Alabama,United States,"Creole, Cajun",$$,47,0,3344448136,bigbluecrawfish76@gmail.com,,,Unknown,1.39,1
12555,4b4c146b63c71c75,open,Mikey's Grill,4524 Southlake Pkwy,Birmingham,35244,Alabama,United States,"American, Cajun",$$,40,2010,2055387637,,Melissa Lee,,Unknown,0.99,1
12556,ddca0827abff9d4d,open,Kyoto Sushi & Japanese Restaurant,4177 Montgomery Hwy,Dothan,36303,Alabama,United States,Japanese,$$,45,2005,3346991078,,Kwant Jeong,Owner,English,1.14,1
12557,4dda78a8d6c753ef,open,Sushi & Sushi,639 W International Airport Rd,Anchorage,99518,Alaska,United States,Japanese,$$,87,0,9073339999,907sushi@gmail.com,,,Unknown,0.8,1
12558,97dea3d1cd114bed,possibly closed,Kobe Teppayaki House,3400 Arctic Blvd,Anchorage,99503,Alaska,United States,Japanese,$$$,0,2001,9075635088,,Kong Ki Son,Owner,Unknown,0.57,1
12559,86baa0b5573a61e3,open,OEC Revolving Sushi Bar,1200 W Northern Lights Blvd,Anchorage,99503,Alaska,United States,Japanese,$$,43,0,9072777655,,,,Unknown,0.54,1
12560,da7e0cece4dfa552,open,Tori-Yoshi Japanese Fried Chicken,3950 Debarr Rd,Anchorage,99508,Alaska,United States,Japanese,$$$,16,0,9073371311,,,,Unknown,0.57,1
12561,10f562c223bcdefa,open,Coffee 48,1310 E Broadway Rd,Tempe,85282,Arizona,United States,Vietnamese,$,65,0,6028149072,,,,Unknown,1.13,1
12562,58c5959e250df98d,open,Indochine Family Restaurant,1299 E Fry Blvd,Sierra Vista,85635,Arizona,United States,Vietnamese,$$,83,2013,5204592805,indochinesv@yahoo.com,,,English,1.01,1
12563,d1d8c98244e9f1f2,open,Bee Happy Boba Tea,7558 W Thunderbird Rd,Peoria,85381,Arizona,United States,Vietnamese,$$,28,0,6239793851,,,,Unknown,0.59,1
12564,4ac58b6a76ca8a56,open,W & Z Asian Bistro & Sushi Bar,4672 W White Mountain Blvd,Lakeside,85929,Arizona,United States,Japanese,$$,57,0,9283686333,,,,English,1.09,1
12565,6bb7058a14ff9dbc,open,OBON Sushi Bar Ramen,350 E Congress St,Tucson,85701,Arizona,United States,Japanese,$$,31,2015,5204853590,,Andre J,Owner,English,1,1
12566,b04d3d84bb53154f,open,OBON Sushi Bar Ramen,15037 N Scottsdale Rd,Scottsdale,85254,Arizona,United States,Japanese,$$$,33,2015,6026613244,,Ross Wyatt,Front of the House,Unknown,0.46,1
12567,e477464d0b4ff05b,open,W & Z Asian Bistro and Sushi Bar,203 E State Highway 260,Payson,85541,Arizona,United States,Japanese,$$,68,0,9284743755,,,,Unknown,1.23,1
12568,a66dcd5acf77b4c5,open,Momo no Hana,725 W Apache Trl,Apache Junction,85120,Arizona,United States,Japanese,$$,28,0,4809830707,,,,Unknown,0.97,1
12569,6ddef92637496015,open,Jin Jia,21001 N Tatum Blvd,Phoenix,85050,Arizona,United States,"Korean, Chinese",,46,0,4808780411,,Tim C,General,English,0.77,1
12570,c716afa5206cb0a8,open,Asian Gourmet,2560 W 16th St,Yuma,85364,Arizona,United States,Chinese,$,56,0,9288190888,info@asiangourmetaz.com,,,English,1.79,1
12571,6d92e3f38a569f9a,open,The Lemon Grass Asian Cuisine,2585 E 16th St,Yuma,85365,Arizona,United States,Chinese,$$$,23,0,9287830390,,,,English,1.07,1
12572,84e47cb0495ae23b,open,Sekai Sushi,1017 S Gilbert Rd,Mesa,85204,Arizona,United States,Japanese,$$,38,1998,4805458131,info@sekaisushi.net,,,English,0.71,1
12573,a6c44a95478896fe,open,The Spice Sea,3345 W Greenway Rd,Phoenix,85053,Arizona,United States,"Creole, Cajun",$$$,54,0,6029758883,thespicesea@gmail.com,,,English,1.21,1
12574,bfb7956edd949bc3,open,Uncle Bud's Place,150 E Sheldon St,Prescott,86301,Arizona,United States,Cajun,$$,54,0,9282374316,,,,Unknown,1.21,1
12575,7aada2da9506b312,open,Tokyo Teriyaki House,1121 S Higley Rd,Mesa,85206,Arizona,United States,"Hawaiian, Korean, Japanese",,3,0,6233238781,,,,Unknown,0.54,1
12576,d6caa4b46824ae27,open,SakeBomber Sushi & Grill,1705 E Broadway Rd,Tempe,85282,Arizona,United States,Japanese,$$,30,2007,4805579416,mysakebomber@gmail.com,,,English,0.86,1
12577,be779fe99c7e8d68,open,Kodo Sushi Sake,15040 N Northsight Blvd,Scottsdale,85260,Arizona,United States,Japanese,$$,39,2017,4802752811,,Yong C,Owner,English,0.57,1
12578,669f9c60c7414c2d,open,Blue Wasabi Sushi & Martini Bar,2080 E Williams Field Rd,Gilbert,85295,Arizona,United States,Japanese,$$,73,2004,4807229250,eat@bluewasabisushi.com,,,English,0.69,1
12579,8dd84aff444ddd20,open,Bamboo Garden,1481 E Fry Blvd,Sierra Vista,85635,Arizona,United States,Chinese,$$,21,0,5204591800,bamboogardensv@outlook.com,,,English,1,1
12580,05d01a23c9747c5f,open,Chef Panda,15557 W Bell Rd,Surprise,85374,Arizona,United States,Chinese,$$,44,2015,6235446828,admin@orderinghere.com,,,English,1.2,1
12581,90e1584fa0306ce8,open,El Sushi de Papa,4762 S 12th Ave,Tucson,85714,Arizona,United States,Japanese,$$,27,0,5203688591,daniel@elguerocanelo.com,Daniel Contreas,Owner,English,0.97,1
12582,4fe3a508b0282524,open,Shaka Sushi and Teriyaki,720 W Highland Ave,Phoenix,85013,Arizona,United States,Japanese,$,25,0,4805325102,,,,Unknown,1.09,1
12583,b5b1a99becebbb3d,open,Red Chopstick,111 Bell Rock Plz,Sedona,86351,Arizona,United States,Chinese,$$,30,2007,9282849088,,Simon Ho,,English,1.2,1
12584,375598c58f883993,open,Sushi-kito Restaurant,4380 E Speedway Blvd,Tucson,85712,Arizona,United States,"Mexican, Japanese",$$$,29,0,5202577701,,,,Unknown,0.74,1
12585,57c38475117a086a,open,Jin's Ramen,Mohave Valley Hwy,Bullhead City,86429,Arizona,United States,Japanese,,38,0,9282995144,,,,Unknown,1.04,1
12586,c4e06a60bb55762b,open,Bento Box,2501 W Happy Valley Rd,Phoenix,85085,Arizona,United States,Japanese,$$,46,2014,6235810075,aron@getbento.com,Aron Fried,,English,0.57,1
12587,188c672555d1fbd2,open,Ramen Time,1857 N Scottsdale Rd,Tempe,85288,Arizona,United States,Japanese,$$,31,0,4809944888,,,,Unknown,0.61,1
12588,f5fc28e702ab653b,open,Mariscos El Kora,4234 W Indian School Rd,Phoenix,85019,Arizona,United States,"Mexican, Japanese",$$,19,0,6022784412,,,,Unknown,1.01,1
12589,9ac00393a821c34d,open,Tokyo Lobby,5795 W Bell Rd,Glendale,85308,Arizona,United States,Japanese,$$,65,2004,6029424165,jongsukkang@gmail.com,,,English,0.83,1
12590,ed9fe8d31ed47385,open,Hibachi City Buffet,3414 W Southern Ave,Phoenix,85041,Arizona,United States,"Japanese, Chinese",$$$,62,0,6022436666,,,,English,0.76,1
12591,9d4b5fffba391c29,open,Kampai Sushi,6462 N Oracle Rd,Tucson,85704,Arizona,United States,Japanese,$$,54,0,5202196550,,,,English,0.66,1
12592,fb26f39576886027,open,The Noodle House,4225 W Bell Rd,Phoenix,85053,Arizona,United States,Japanese,$$,16,0,6026750301,,,,Unknown,0.77,1
12593,88caecd8c766530d,open,Sake Sushi & Grill,460 El Camino Way,Lake Havasu City,86403,Arizona,United States,"Korean, Japanese",$$,39,0,9284530027,,,,English,1.09,1
12594,bd6c2fc4c31ea41d,open,Samurai Teppan Steak and Sushi,1421 S Kolb Rd,Tucson,85710,Arizona,United States,Japanese,$$$,13,0,5203128687,,,,Unknown,0.71,1
12595,684f7111a2afb37f,open,Gyu-Taro,4225 W Bell Rd,Phoenix,85053,Arizona,United States,Japanese,$$$,13,0,6028438883,,,,Unknown,0.57,1
12596,bc69a113d0669538,open,El Tataki Sushi Express,790 N Estrella Pkwy,Goodyear,85338,Arizona,United States,Japanese,$,41,0,6232486696,hello@eltatakisushi.com,,,Unknown,1.09,1
12597,4a598f67d22073fc,open,Tokyo Express,914 E Camelback Rd,Phoenix,85014,Arizona,United States,Japanese,$,38,0,6022774666,,Frances Baldez,General,English,0.97,1
12598,d7ead8d74278f55c,open,Lai Lai Chinese Restaurant,1341 F Ave,Douglas,85607,Arizona,United States,Chinese,$$,23,1991,5203648898,,Chen Liu,Owner,English,1.53,1
12599,ef93e85589c43ff8,open,DaYung's Tea - Chandler,4055 S Arizona Ave,Chandler,85248,Arizona,United States,Japanese,$,23,0,4807937733,,,,English,0.8,1
12600,2d2d3b96e54ac8ae,open,Hibachi Ko Scottsdale,13802 N Scottsdale Rd,Scottsdale,85254,Arizona,United States,Japanese,$$,3,0,4809515888,,,,Unknown,0.49,1
12601,8753602c8017e033,open,Japan Express,5162 W Olive Ave,Glendale,85302,Arizona,United States,Japanese,$,73,1989,6234359195,,Chris L,Owner,English,1.54,1
12602,2d6ddbf2e434b63a,open,Yasuo Sushi & Tapas,8300 N Hayden Rd,Scottsdale,85258,Arizona,United States,Japanese,,62,2006,4807020916,,,,English,0.83,1
12603,9dc6d96339b3a4d8,open,Hibachi Grill & Supreme Buffet,10030 N Metro Pkwy E,Phoenix,85051,Arizona,United States,Chinese,$,31,0,6029978889,,,,English,1.6,1
12604,01d42cec78147ed7,open,Flavors of Louisiana,13025 W Rancho Santa Fe Blvd,Avondale,85392,Arizona,United States,Cajun,$$,79,2008,6239352357,cajuncookinllc@gmail.com,,,English,1.41,1
12605,00d7ac7de0ad4344,open,Hibachi Ko Tucson,2905 E Skyline Dr,Tucson,85718,Arizona,United States,Japanese,$$,6,0,5206153970,,,,English,0.49,1
12606,a0ec5014e710db9b,open,Iousushi,4280 N Oracle Rd,Tucson,85705,Arizona,United States,Japanese,$$,29,0,5208873967,teripoll41@gmail.com,,,English,0.97,1
12607,d985e1d845796463,open,Tori-Yoshi Japanese Fried Chicken,3446 W Camelback Rd,Phoenix,85017,Arizona,United States,Japanese,$$$,12,0,6026267575,,,,Unknown,0.93,1
12608,1e70fb667549a2b3,open,Nishikawa Phx Inc,3141 E Indian School Rd,Phoenix,85016,Arizona,United States,Japanese,$,4,0,6023688774,,,,Unknown,0.99,1
12609,7bd6283f25e816f5,open,Suki Hana,5000 S Arizona Mills Cir,Tempe,85282,Arizona,United States,Japanese,$,26,0,4808313037,,,,Unknown,0.97,1
12610,acc4ef398789d4ce,open,Bang Bang - Tempe,420 S Mill Ave,Tempe,85281,Arizona,United States,Japanese,$$,90,0,4805005562,,,,Unknown,1.14,1
12611,87a2004fa5a0fcd6,open,Sushi Rock & Grill,3306 S Higley Rd,Gilbert,85297,Arizona,United States,Japanese,$$,65,0,4803068829,,,,Unknown,0.63,1
12612,1f06a3298b5a3cfd,open,China Basil Thai and Chinese Kitchen,2334 N Scottsdale Rd,Scottsdale,85257,Arizona,United States,Chinese,$$,33,0,4809706199,,,,English,1.14,1
12613,005665fcbe0dadb2,open,Hao Restaurant,11849 N Saguaro Blvd,Fountain Hills,85268,Arizona,United States,Chinese,$,82,0,4808168888,,,,English,1.17,1
12614,620ad37a67aa661e,open,Jade Palace,9160 E Shea Blvd,Scottsdale,85260,Arizona,United States,Chinese,$$,44,1997,4803910607,,Leon Mei,Owner,English,0.91,1
12615,5600959c478c05dd,open,Ginger Zing,3460 E Southern Ave,Mesa,85204,Arizona,United States,"Chinese, Thai",$,33,0,4803250558,gingerzing1@gmail.com,,,English,1.17,1
12616,955fed0ce78d6379,open,Maki Sushi,1970 AZ-95,Bullhead City,86442,Arizona,United States,Japanese,$$,28,2007,9287632522,,Seo Pak,Owner,English,1.21,1
12617,0026c52a91255f3b,open,Oka Sushi,16725 E Avenue of the Fountains,Fountain Hills,85268,Arizona,United States,Japanese,$$,31,0,4808375575,oka.sushi.fountainhills@gmail.com,,,English,0.4,1
12618,2c432a3b3bace3c8,open,The Noodle House,400 W Indian School Rd,Phoenix,85013,Arizona,United States,Japanese,$$,15,0,6023742812,,,,Unknown,0.77,1
12619,ee9c90dc5279f3c6,open,May Garden Restaurant,5814 W Indian School Rd,Phoenix,85031,Arizona,United States,Chinese,$$,85,1983,6232450052,,Raymond Yu,,English,1.41,1
12620,7e41cdf06078454b,open,"K.Lou's Cajun Shack & Catering,LLC",2841 W Thunderbird Rd,Phoenix,85053,Arizona,United States,Cajun,,6,0,6025960845,,,,Unknown,1.19,1
12621,4421e8007e492370,open,George & Son's Asian Cuisine,11291 E Via Linda,Scottsdale,85259,Arizona,United States,Chinese,$$$,38,2000,4806616336,thegeorgeyang@gmail.com,,,English,0.8,1
12622,6dcc6e86b06a03c3,open,Busan Mart,1310 E Broadway Rd,Tempe,85282,Arizona,United States,"Korean, Japanese",$,80,0,4805507633,busanmarttempe@gmail.com,,,Unknown,1.14,1
12623,19420acb7a2fd7d8,open,Pacific Seafood Buffet,3110 N Arizona Ave,Chandler,85225,Arizona,United States,"Japanese, Chinese",$$,86,1996,4808925898,,Darren L,General,English,0.86,1
12624,5d55f65c57a44f8b,open,Jade Palace,8876 E Pinnacle Peak Rd,Scottsdale,85255,Arizona,United States,Chinese,$$,68,0,4805856630,,Jang Mei,Back of the House,English,0.86,1
12625,0a548f473a7f389a,open,Saigon Jade Restaurant,1948 W Broadway Rd,Mesa,85202,Arizona,United States,"Vietnamese, Chinese",$,39,2018,4802650024,saigonjade.rest@gmail.com,,,English,1.34,1
12626,6a6f9c5bdcf9c2f8,open,Sushi On Oracle,6449 N Oracle Rd,Tucson,85704,Arizona,United States,Japanese,$$,68,1990,5202973615,sushionoracle@gmail.com,,,English,0.83,1
12627,4783189a953c1fe3,open,Liz Modern Asian,15323 N Scottsdale Rd,Scottsdale,85254,Arizona,United States,Chinese,$$,59,0,4802927689,info@lizmodernasianrestaurant.com,,,English,0.97,1
12628,e0729bc9b2883b49,open,Sushiholic Scottsdale,1455 N Scottsdale Rd,Scottsdale,85257,Arizona,United States,Japanese,,86,0,4808096783,,,,Unknown,0.86,1
12629,ee8a85eb88c41e3f,open,Ryu's Ramen Bar,354 N Country Club Dr,Mesa,85201,Arizona,United States,Japanese,,1,0,4806871711,,,,Unknown,0.83,1
12630,dd08ed11fd421fd1,open,Peaks & Valleys Restaurant,711 E Carefree Hwy,Phoenix,85085,Arizona,United States,Cajun,$$,25,2010,6234348370,,Erini MacRides,,Unknown,0.99,1
12631,8a134e0fabe60fe1,open,Temari Fine Japanese Cuisine,919 N Val Vista Dr,Gilbert,85234,Arizona,United States,Japanese,$$,30,2000,4805390159,,Matthew Chin,General,English,0.57,1
12632,666fb621d35c812f,open,Yama Sushi House,4750 N Central Ave,Phoenix,85012,Arizona,United States,Japanese,$$,38,0,6022644260,info@yamasushiphoenix.com,,,English,0.69,1
12633,e6cf7537852ee537,possibly closed,Blu Sushi,23233 N Pima Rd,Scottsdale,85255,Arizona,United States,Japanese,$$,0,0,4805858008,,,,Unknown,0.37,1
12634,b1a15cd04e00982c,open,Sushi Shop,9311 E Via de Ventura,Scottsdale,85258,Arizona,United States,Japanese,,11,0,4803624800,,,,Unknown,0.66,1
12635,226867f82b9106fd,open,Sushi Stop Udon & Grill,2023 W Guadalupe Rd,Mesa,85202,Arizona,United States,Japanese,$$,48,0,4808784509,,,,English,0.54,1
12636,5e5c12e5efae8af4,open,Sandfish Sushi & Whiskey,4232 N 7th Ave,Phoenix,85013,Arizona,United States,Japanese,,73,0,6026754020,,,,English,0.91,1
12637,c94440c973ddff71,open,Canton Dragon,7307 W Indian School Rd,Phoenix,85033,Arizona,United States,Chinese,$,56,1990,6238466125,,Jim Tam,Owner,English,1.96,1
12638,4b57c59ee35e1c75,open,Jin Shabu,2055 N Dobson Rd,Chandler,85224,Arizona,United States,Japanese,$$,33,2018,6023962988,info@umamibbqsushi.com,,,English,0.71,1
12639,0fc5d979f8dd0d5b,open,Gyu-Taro,8520 W Peoria Ave,Peoria,85345,Arizona,United States,Japanese,$$$,12,0,6239794545,,,,Unknown,0.43,1
12640,e2c57604f3d6a3d8,open,Ah-so,6033 W Bell Rd,Glendale,85308,Arizona,United States,Japanese,$$,75,1995,6029781177,,Hana Kim,Owner,English,0.86,1
12641,8dd35bd9d05ee6fe,open,The Forum Lounge,2301 S Stearman Dr,Chandler,85286,Arizona,United States,"Mexican, Japanese",,48,0,4806860476,jvasquez@jelsert.com,Jose Vasquez,Operations,Unknown,0.54,1
12642,a57c08152183bfba,open,Sushi Hana,4550 S 6th Ave,Tucson,85714,Arizona,United States,Japanese,$$$,18,0,5203584397,,,,Unknown,0.86,1
12643,5300730d06d1bea4,open,Takomaki,1481 E Fry Blvd,Sierra Vista,85635,Arizona,United States,"Mexican, Japanese",$$$,79,0,5206858654,,,,Unknown,0.74,1
12644,59d1405f57e9e608,open,Sushi Ave Express,1939 E Baseline Rd,Gilbert,85233,Arizona,United States,Japanese,$$$,38,0,4806874102,,,,English,0.54,1
12645,97e5b8f8bc37503d,open,Tempe Eats Food Hall & Bar,85 E Southern Ave,Tempe,85282,Arizona,United States,"Mexican, Japanese, Italian",$$,92,0,4809359455,admin@tempeeats.com,,,Unknown,0.94,1
12646,c6591387ebf43408,open,Kim's Chinese Kitchen,3015 E Thomas Rd,Phoenix,85016,Arizona,United States,Chinese,$,44,1995,6022245439,,,,English,1.41,1
12647,6fd89b607b6334eb,open,Samurai,3912 N Oracle Rd,Tucson,85705,Arizona,United States,Japanese,$,31,1988,5202931963,,Irene Ligon,General,English,1.43,1
12648,ce4045e5c9f108aa,open,Zu Izakaya Sushi Bar,12615 N Tatum Blvd,Phoenix,85032,Arizona,United States,Japanese,$$,77,0,6026750512,,,,English,0.71,1
12649,1a2a0ef55096516b,open,Nori Japan,3111 W Chandler Blvd,Chandler,85226,Arizona,United States,Japanese,,29,0,8289626838,,,,English,0.43,1
12650,d7cbf6954d1b6cb4,open,KiKu Revolving Sushi,8190 W Union Hills Dr,Glendale,85308,Arizona,United States,Japanese,$$,39,2012,6238251135,,Phillip S Picard,,English,0.71,1
12651,6f85376b4a533626,open,Gyu-Taro,13011 W Greenway Rd,El Mirage,85335,Arizona,United States,Japanese,,3,0,6239332211,,,,Unknown,0.69,1
12652,10bfd9b27b7ae37d,open,Fujiyama Japanese Restaurant & Sushi Bar,1781 AZ-69,Prescott,86301,Arizona,United States,Japanese,$$,86,1994,9287768659,dolphinpottery@outlook.com,,,English,1,1
