Snowball ID,BRIZO_ID,STATUS,ESTABLISHMENT_NAME,STREET,CITY,ZIPCODE,STATE,COUNTRY,CUISINES_REGIONAL,PRICE_RANGE,VITALITY_SCORE,ESTABLISHED,ESTABLISHMENT_PHONE,EMAIL,FULL_NAME,ROLE_TITLE,Language Preference,Lead Score,Version
52,ee06e1d5dc7f119c,open,Tao Asian Cuisine,345 Huntley Pkwy,Pelham,35124,Alabama,United States,"Chinese, Thai",$$,61,2010,2056858809,,Ding Xing Zhang,,Chinese,1.17,1
53,996b3fff3ad2b871,open,Peking Wok,3421 S Shades Crest Rd,Hoover,35244,Alabama,United States,Chinese,$,40,2002,2059878788,,Zhuang Chen,Owner,Chinese,1.2,1
54,4953ab00e1df8ccc,open,Hunan Garden 2,420 AL-119,Alabaster,35007,Alabama,United States,Chinese,$$,47,1987,2056635429,,Andy Chang,Owner,Chinese,1.06,1
55,f3ad85fd5d22d1bb,open,Sakura Japanese Cuisine Hibachi and Sushi Bar,1704 E Meighan Blvd,Gadsden,35903,Alabama,United States,Japanese,$$$,40,0,2564595383,,Lina C,General,Chinese,0.86,1
56,5542f1343336d861,open,Golden City,3221 Highway 52 W,Pelham,35124,Alabama,United States,Chinese,$$$,35,0,2053587202,,,,Chinese,0.91,1
57,755e43d8e29693c8,open,"Toke Sushi, Thai, and Grill",2605 Gault Ave N,Fort Payne,35967,Alabama,United States,Japanese,$$,38,0,2563642000,,,,Chinese,0.97,1
58,0d4cec96201e750c,open,Happy Wok Asian Cuisine,1423 Gadsden Hwy,Birmingham,35235,Alabama,United States,Chinese,$$$,41,0,2055371188,,,,Chinese,1.27,1
59,e5427ab15cdc71bf,open,New China,867 Market Pl,Alexander City,35010,Alabama,United States,Chinese,$,58,1994,2563290308,,Han Zhang,Owner,Chinese,1.89,1
60,f37335d60eafba4f,open,Village Wok,1100 S College St,Auburn,36832,Alabama,United States,Chinese,$,44,2007,3345012996,,Jackie Tang,Owner,Chinese,1.63,1
61,0bc193f351844903,open,Yu's Garden,7268 Gadsden Hwy,Trussville,35173,Alabama,United States,Chinese,$$,23,2009,2056556005,,,,Chinese,0.89,1
62,d0768def62486bd2,open,Maki Fresh,930 Bob Wallace Ave SW,Huntsville,35801,Alabama,United States,Japanese,$,61,0,2562137432,,,,Chinese,0.94,1
63,1458d65816d1e53e,open,Tokyo Sushi,915 N Daleville Ave,Daleville,36322,Alabama,United States,Japanese,$$,22,0,3345982211,,,,Chinese,1.01,1
64,098299b2660af93b,open,Sushi San,1440 W Warner Rd,Gilbert,85233,Arizona,United States,Japanese,$$,68,2009,4808922000,socialmediacs@leye.com,,,Chinese,0.83,1
65,1d4149af20fd3ee5,open,Szechuan Cuisine,5158 W Olive Ave,Glendale,85302,Arizona,United States,Chinese,$,48,0,6239372299,,,,Chinese,1.6,1
66,3f952dc7cbd0320e,open,Mekong Palace Dim Sum Chinese Restaurant,66 S Dobson Rd,Mesa,85202,Arizona,United States,Chinese,$,51,0,4809620493,banhmimekong@gmail.com,,,Chinese,1.29,1
67,4ae4efe387b954f5,open,Bamboo Chinese Restaurant,35 W Kuehn St,Quartzsite,85346,Arizona,United States,Chinese,,6,0,6022842566,,,,Chinese,1.47,1
68,f2f171dc480e303c,open,Lucky Wok,8510 N 7th St,Phoenix,85020,Arizona,United States,Chinese,$$,65,0,6029269991,info@luckywoktogo.com,,,Chinese,1.14,1
69,2f6ec86696bb9123,open,Blossom Asian Cuisine,8350 W Lower Buckeye Rd,Tolleson,85353,Arizona,United States,Chinese,$$,59,2007,6234788870,,Tammy Hz,,Chinese,1.31,1
70,164847301182b276,open,Jade Garden Chinese Restaurant,3720 W Ina Rd,Tucson,85741,Arizona,United States,Chinese,$$,70,2000,5207442817,,,,Chinese,1.17,1
71,1438bee79cca164f,open,Zu Izakaya Asian Kitchen,2210 N Scottsdale Rd,Tempe,85281,Arizona,United States,Japanese,$$,31,2015,4806254372,zuizakaya@gmail.com,,,Chinese,1.14,1
72,06023b04224d2405,open,Heng's Kitchen,66 S Dobson Rd,Mesa,85202,Arizona,United States,Chinese,$,68,0,4802560638,,,,Chinese,1.29,1
73,e93bc0a3d6cb3aef,open,Kiyoshi Teriyaki & Sushi,2510 E Hunt Hwy,San Tan Valley,85143,Arizona,United States,Japanese,$,56,0,4807503628,kiyoshillc2016@gmail.com,,,Chinese,1.09,1
74,f722b6f74d9eb78e,open,Lotus Garden,439 S Ellsworth Rd,Mesa,85208,Arizona,United States,Chinese,$,65,0,4803572720,,,,Chinese,1.43,1
75,dc39b1472754d46b,open,Kawaii Sushi and Asian Cuisine - Glendale,6530 W Happy Valley Rd,Glendale,85310,Arizona,United States,Japanese,$$$,46,2014,6235663888,info@kawaiicuisine.com,,,Chinese,0.46,1
76,afdaef21f3c8d247,open,Ms Masaki,654 S Main St,Cottonwood,86326,Arizona,United States,Japanese,$$,75,2005,9286349744,,Jessica Taylor,,Chinese,1.29,1
77,c2bb8eb8ef4b30c5,open,Happy Food Restaurant,3 W Baseline Rd,Phoenix,85041,Arizona,United States,Chinese,$,59,2002,6022688010,,Hung Yaktam,,Chinese,1.67,1
78,6ed016209ee9f5fa,open,Big Bowl Asian Diner,1910 E Broadway Rd,Mesa,85204,Arizona,United States,Chinese,$$$,56,1990,4808333333,,Allen L,Owner,Chinese,1.06,1
79,64d64337ef918136,open,Szechwan Noodle,3330 S Price Rd,Tempe,85282,Arizona,United States,"Korean, Japanese",$$,44,0,4807773588,info@szechwannoodletempe.com,,,Chinese,0.69,1
80,ccb9a23abe81523d,open,Sushi Valley,10509 N Oracle Rd,Oro Valley,85737,Arizona,United States,Japanese,$,32,0,5202191908,contact@sushi-valley.com,,,Chinese,0.69,1
81,54a2680e770867d0,open,Krazy Cajun Seafood & Hibachi,24 W Camelback Rd,Phoenix,85013,Arizona,United States,"Creole, Cajun",$$,54,0,6022747219,kcseafoodhibachi@gmail.com,,,Chinese,1.33,1
82,c867af52e1e9d9d0,open,Wei Asian Cafe,9450 E Golf links Rd,Tucson,85730,Arizona,United States,"Cantonese, Vietnamese, Chinese, Thai",$$,75,2005,5207221119,,David Dang,Owner,Chinese,1.49,1
83,d49a566babf11fc8,open,Patio Susheria Bar & Grill,1401 S Avenue B,Yuma,85364,Arizona,United States,Japanese,$$$,32,0,9287830748,,,,Chinese,1.07,1
84,1b76b4cb0b8f2aac,open,China Grill,7518 W Thunderbird Rd,Peoria,85381,Arizona,United States,Chinese,$$,68,2004,6234128899,,Ann C,Owner,Chinese,1.17,1
85,ea707a125ace8f41,open,GOSAN POKE&ROLL,2875 W Ray Rd,Chandler,85224,Arizona,United States,"Hawaiian, Japanese",$$,41,2019,4802077088,gosanchandler@gmail.com,,,Chinese,0.69,1
86,d0f1a3dd2347a95c,open,Pokitrition - Sushi Burritos & Poke,4811 N 16th St,Phoenix,85016,Arizona,United States,Japanese,$$,51,2018,6028248512,franchise@pokitrition.com,,,Chinese,0.9,1
87,05bd4224c57aa0d1,open,Hi 5 Sushi,225 W Warner Rd,Chandler,85225,Arizona,United States,Japanese,$$,36,0,9282242462,example2@gmail.com,,,Chinese,0.66,1
88,b34a2e7c219ba0e9,open,Beijing Express,219 E Baseline Rd,Tempe,85283,Arizona,United States,Chinese,$,48,0,4807552298,,,,Chinese,1.31,1
89,9cfd914dc4907e67,open,Grill N Chop,2401 E Baseline Rd,Gilbert,85234,Arizona,United States,Japanese,$,36,0,4806320977,grillnchop@gmail.com,,,Chinese,0.69,1
90,4a41191512cc0869,open,Blossom Kitchen,14835 E Shea Blvd,Fountain Hills,85268,Arizona,United States,Japanese,$$,51,0,4808372566,blossomkitchenaz@gmail.com,,,Chinese,0.51,1
91,a30747eccfc552ec,open,Yamato Japanese Restaurant,857 E Grant Rd,Tucson,85719,Arizona,United States,Japanese,$$,27,1988,5206243377,,Noboru Nakajima,Owner,Chinese,1,1
92,a752074ca6eb340b,open,Yin Yang Express,3154 N Stone Ave,Tucson,85705,Arizona,United States,Chinese,$,31,2010,5206233068,,,,Chinese,1.77,1
93,695fd86ae98649ca,open,Beijing Restaurant,2040 S Alma School Rd,Chandler,85286,Arizona,United States,Chinese,$,33,2007,4809638880,,Jenny Shan,Owner,Chinese,1.2,1
94,55c10df71817baf3,open,Linh-Nam Chinese Restaurant,3936 W Ina Rd,Tucson,85741,Arizona,United States,Chinese,$,51,1985,5207444480,fktruong@linhnamllc.com,Frederick Truong,Operations,Chinese,1.46,1
95,e0f15252ab96342d,open,Queen's Bowl Chinese Food,6245 W Chandler Blvd,Chandler,85226,Arizona,United States,Chinese,$,38,0,4809610737,,Steve Chu,Owner,Chinese,1.03,1
96,66cee606cba1ddbc,open,Tampopo Ramen,3223 S McClintock Dr,Tempe,85282,Arizona,United States,Japanese,$$,62,0,4805975517,tampopoaz@gmail.com,,,Chinese,0.8,1
97,493b5bd22be5d2d8,open,Oriental House,2951 S 4th Ave,Yuma,85364,Arizona,United States,Chinese,$$,38,0,9283171000,,,,Chinese,1.39,1
98,68befca303625ad1,open,Great Wall Cuisine,3446 W Camelback Rd,Phoenix,85017,Arizona,United States,"Cantonese, Chinese",$$,77,1992,6029731112,donaldjean570@aol.com,,,Chinese,1.7,1
99,3c827e5eec83a7ab,open,Sun Asian Kitchen,2070 E Baseline Rd,Phoenix,85042,Arizona,United States,"Japanese, Chinese",$$,33,0,6022687708,,,,Chinese,0.76,1
100,d03ac611e86d808a,open,China Harvest Buffet,12407 N 28th Dr,Phoenix,85029,Arizona,United States,Chinese,$,51,2006,6029421505,,John Lin,Owner,Chinese,1.89,1
101,5793d54ff175dc2c,open,Hot Wok,2639 E Broadway Rd,Mesa,85204,Arizona,United States,Chinese,$,62,2007,4808338818,,Bao Chen,Owner,Chinese,1.46,1
102,1dc62a6d8f31d2ed,open,Hokkaido Asian Cuisine,1550 Palo Verde Blvd S,Lake Havasu City,86403,Arizona,United States,Chinese,$,73,0,9288559888,,,,Chinese,1.86,1
103,96236763a37d1bb4,open,Sushi Sonora,1400 N 32nd St,Phoenix,85008,Arizona,United States,Japanese,$$,46,0,6022671697,,,,Chinese,1.04,1
104,5a2e00ab97735499,open,Cherryblossom Noodle Cafe,914 E Camelback Rd,Phoenix,85014,Arizona,United States,Japanese,$$,80,0,6022489090,,Hirokuni Ashino,Back of the House,Chinese,0.83,1
105,fdc9f5b98578e97d,open,Rice Garden,8035 E Indian School Rd,Scottsdale,85251,Arizona,United States,Chinese,$,48,0,4809908801,,,,Chinese,1.17,1
106,5864fa6fc0f2f72f,open,Kabuki Sushi & Grill,8378 W Thunderbird Rd,Peoria,85381,Arizona,United States,Japanese,$$,41,2006,6234866603,piggykang@gmail.com,,,Chinese,0.71,1
107,3e524e3e71c74204,open,Sushi Sonora Sports Bar & Restaurant,6544 W Thomas Rd,Phoenix,85033,Arizona,United States,Japanese,$$,33,2017,6234666436,info@sushisonoraaz.com,,,Chinese,1.21,1
108,081da7d260dcee20,open,Bei,2200 N Scottsdale Rd,Scottsdale,85257,Arizona,United States,Japanese,$$,39,2013,4804716609,,,,Chinese,0.86,1
109,28cbbd832f56d95e,open,Go Sushi,1411 S Milton Rd,Flagstaff,86001,Arizona,United States,Japanese,$$,34,0,9284405001,,,,Chinese,0.69,1
110,de7daee01e5e9581,open,China Chef,85 W Combs Rd,San Tan Valley,85140,Arizona,United States,Chinese,$,82,2008,4808888881,support@ucraa.org,,,Chinese,1.7,1
111,5fb7584a7c4858fa,open,DOZO Izakaya,440 W Warner Rd,Tempe,85284,Arizona,United States,Japanese,$$,33,2014,4807854938,,,,Chinese,0.57,1
112,7bdb6715f0401b47,open,Akita Sushi,9011 E Via Linda,Scottsdale,85258,Arizona,United States,Japanese,$$,31,0,4809001444,,,,Chinese,0.54,1
113,c4f9d3546ff59d9a,open,Shanghai Club,3434 W Anthem Way,Phoenix,85086,Arizona,United States,Chinese,$$,65,2004,6234653225,,Harry Wong,Owner,Chinese,1.03,1
114,5b09e71f94369852,open,Sachiko Sushi,3210 E Valencia Rd,Tucson,85706,Arizona,United States,Japanese,$$,44,2011,5207411000,info@sachikosushi.com,,,Chinese,1.21,1
115,37a29298d42dfbcf,open,Good Fortune Chinese Restaurant,17014 W Bell Rd,Surprise,85388,Arizona,United States,Chinese,$$$,59,0,6235848911,,,,Chinese,1,1
116,455390e3e7a86293,open,Say Sushi,21101 N John Wayne Pkwy,Maricopa,85139,Arizona,United States,Japanese,$$,59,2007,5204942233,,Eunice Lee,,Chinese,1.04,1
117,25f29c602f6ce841,open,Nan Jing,13606 W Camino del Sol,Sun City West,85375,Arizona,United States,Chinese,$,31,1993,6235841888,,Ghen Tan,Owner,Chinese,1.34,1
118,98be61b524297d0a,open,Ramen Dozo,3415 S McClintock Dr,Tempe,85282,Arizona,United States,Japanese,$$,73,2017,4806868086,ramendozo@gmail.com,,,Chinese,0.97,1
119,58257851f9707554,open,King's Restaurant,10 W Grant Rd,Tucson,85705,Arizona,United States,Chinese,$,51,1988,5208297214,,Trung Troung,Owner,Chinese,1.89,1
120,697869da2be3dd86,open,Tott's Asian Diner,4030 W Ray Rd,Chandler,85226,Arizona,United States,Chinese,$,44,0,4808977928,,,,Chinese,1.03,1
121,1f2003b81d727435,open,Kyoto Scottsdale,7170 E Stetson Dr,Scottsdale,85251,Arizona,United States,Japanese,$$,68,1982,4809909374,hr@kyotoscottsdale.com,,,Chinese,0.83,1
122,e21fd37284b875a2,open,Nagoya Sushi,7557 W Greenway Rd,Peoria,85381,Arizona,United States,Japanese,$$,56,0,6234122985,,,,Chinese,0.66,1
123,ef4886f3603d964a,open,Takashimura Hibachi Express,623 W Walnut St,Rogers,72756,Arkansas,United States,Japanese,$$,69,2017,4798994244,takashimurahibachi@yahoo.com,,,Chinese,0.97,1
124,095211e1f7adc720,open,Blazin Asian Munchies,372 W Dickson St,Fayetteville,72701,Arkansas,United States,Chinese,$$,52,0,4794040379,blazinasianmunchies@gmail.com,,,Chinese,1.29,1
125,c8405d72288b5a20,open,Blu Fin Sushi & Bar,4276 W Sunset Ave,Springdale,72762,Arkansas,United States,Japanese,$$,17,0,4797172877,,,,Chinese,0.51,1
126,f8be9c732be4e5b8,open,Chicot Hibachi Express,2155 W Martin Luther King Blvd,Fayetteville,72701,Arkansas,United States,Japanese,$$$,43,0,4799353316,info@chicothibachiexpress.com,,,Chinese,0.71,1
127,1ed716744ed30e61,open,KeiHiro Hibachi and sushi,250 E Military Dr,North Little Rock,72118,Arkansas,United States,Japanese,$$,39,0,5012711938,,,,Chinese,1.16,1
128,e8762b2ee8a88390,open,Akira Ramen Bowl,617 N College Ave,Fayetteville,72701,Arkansas,United States,Japanese,$$$,40,0,4794279869,,,,Chinese,0.83,1
129,a72f1da4a7b16561,open,Evergreen Chinese Restaurant,915 W Keiser Ave,Osceola,72370,Arkansas,United States,Chinese,$,54,2006,8705633888,,Tony Guo,,Chinese,1.96,1
130,90582e0e6ba661d3,open,Hibachi Grill Supreme Buffet,1699 Red Wolf Blvd,Jonesboro,72401,Arkansas,United States,Japanese,$$,60,2010,8709358168,jennylian1214@gmail.com,,,Chinese,1.26,1
131,70c8ad94d32374d7,open,Mamasang Sushi & Grill,3410 E Johnson Ave,Jonesboro,72405,Arkansas,United States,Japanese,$$,39,0,8705206000,,,,Chinese,0.61,1
132,71fc24d259df6783,open,Dora Express Japanese Food,2370 Harrison St,Batesville,72501,Arkansas,United States,Japanese,$,71,0,8708347777,,Meals Now,,Chinese,1.37,1
133,9084bb9383931f49,open,Lin's Garden,2101 SE Walton Blvd,Bentonville,72712,Arkansas,United States,Chinese,$$,27,2005,4792716288,,Yueh Lin,Owner,Chinese,1.06,1
134,ba7f6f099844fa32,open,Panda Garden Restaurant,2604 S Shackleford Rd,Little Rock,72205,Arkansas,United States,Chinese,$$,50,2008,5012248100,meijiao40@gmail.com,,,Chinese,1.17,1
135,ae8facfb4b4eeffc,open,Yum Yum Bryant,302 S Reynolds Rd,Bryant,72022,Arkansas,United States,Japanese,$$$,27,0,5019437330,,,,Chinese,0.43,1
136,b7801c97ef19202c,open,Go Go China,3218 S University Ave,Little Rock,72204,Arkansas,United States,Chinese,$,26,1988,5015684646,,Herman Yeung,Owner,Chinese,1.84,1
137,ebbef2349c70341d,open,Aoi Sushi,211 NE A St,Bentonville,72712,Arkansas,United States,Japanese,$$,69,0,4793672825,ali@aoibentonville.com,,,Chinese,0.66,1
138,b061782f29cbe0e3,open,Sumo Japanese Steakhouse,2801 Red Wolf Blvd,Jonesboro,72401,Arkansas,United States,Japanese,$$$,71,1981,8709728355,,Bailey R,General,Chinese,1.14,1
139,e5c5558e8e0ef229,open,Osaka Japanese Steak House,3954 Central Ave,Hot Springs,71913,Arkansas,United States,Japanese,$$,87,2005,5015259888,info@osakahotsprings.com,,,Chinese,1.14,1
140,809e3e1d5cd38343,open,Umami | Sushi & Grill,304 N Elmira Ave,Russellville,72802,Arkansas,United States,Japanese,$$,60,2010,4799678887,,,,Chinese,1.11,1
141,eceed055dacdf311,open,Kobe Sushi & Grill,1702 S Walton Blvd,Bentonville,72712,Arkansas,United States,Japanese,$$,26,2004,4792547899,,Fin Kim,Owner,Chinese,0.71,1
142,8268e671b42bc149,open,Hunan Village,3402 Highway 412 E,Siloam Springs,72761,Arkansas,United States,Chinese,$$,39,0,4795243979,,,,Chinese,1.03,1
143,2210878f78ec2a83,open,Umami Sushi Lounge & Grill Fusion,500 Amity Rd,Conway,72032,Arkansas,United States,Japanese,$$,55,2013,5013583880,umami.conway@gmail.com,Edgar Sarabia,General,Chinese,1.11,1
144,7ec1b420d078c58d,open,Top China,32 Sugar Creek Ctr,Bella Vista,72714,Arkansas,United States,Chinese,$,47,0,4798556868,,,,Chinese,1.17,1
145,abf4f90f0660c5fe,open,China Town,201 Skyline Dr,Conway,72032,Arkansas,United States,Chinese,$$,37,1990,5014509090,,Joseph Young,Owner,Chinese,1.34,1
146,500a111db1a18865,open,Fc hibachi,120 Holiday Dr,Forrest City,72335,Arkansas,United States,Chinese,$$$,23,0,8709455222,,,,Chinese,1.36,1
147,6bdb3b31f8a7c21f,open,Sakura Japanese Steakhouse,7307 Alcoa Rd,Bryant,72022,Arkansas,United States,Japanese,$$,54,2005,5017789585,,Tony Tran,,Chinese,0.83,1
