Created Date,Lead Source,Lead Channel,Company / Account,Business Phone,Mobile - Primary,Street,Zip/Postal Code,State/Province (text only),Lead Status,Lead Owner,Unqualified Reason,Converted Date,Opportunity Name,Oppt Close Date
10/31/2022,Telemarketer,Telemarketer,GOLDEN HOUSE RESTAURANT,(301) 951-8999,,8100 WISCONSIN AVE,20814,MD,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,GREAT WALL,(410) 392-9998,,991 E PULASKI HWY,21921,MD,SDR Assigned,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,Telemarketer,GREAT WALL CHINESE RESTAURANT,(410) 477-4605,,4045 NORTH POINT BLVD,21222,MD,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,Telemarketer,HOT WOK,(301) 694-3377,,45 WAVERLEY DR #D,21702,MD,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,HUNAN GARDEN,(410) 641-5187,,11070 CATHELL RD #11,21811,MD,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,HUNAN LION,(410) 799-0868,,6500 OLD WATERLOO RD #1,21075,MD,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,ASIAN HOUSE RESTAURANT | BRYANT,(501) 943-7598,,612 OFFICE PARK DR,72022,AR,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,TAIPEI RESTAURANT - Permanently closed,(479) 782-7357,,2320 ROGERS AVE,72901,AR,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,CHINA BUFFET,(870) 836-8228,,695 CALIFORNIA AVE SW,71701,AR,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,NEW FUN REE,(501) 664-6657,,418 W 7TH ST,72201,AR,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,CHI'S TOO,(501) 604-7777,,5110 W MARKHAM ST,72205,AR,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,CHINA CAFE,(479) 246-0888,,2600 W PLEASANT CROSSING DR #80,72758,AR,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,HONG KONG RESTAURANT,(479) 783-7824,,500 N GREENWOOD AVE,72901,AR,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Sunrise Buffet,(870) 584-1058,,405 E Collin Raye Dr Ste A,71832,AR,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,China Cafe Of Little Rock,(501) 374-1900,,416 W 7th St,72201,AR,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,Mimi Kitchen Llc-Permanently closed,(336) 288-8480,,2403 Battleground Ave Ste 5,27408,NC,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Chopstix,(336) 621-6700,,1320 Lees Chapel Rd Ste H,27455,NC,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,Telemarketer,Rainbow Garden,(919) 554-8839,,407 S Main St,27571,NC,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Wok N Grille,(919) 474-8100,,5311 S Miami Blvd Ste C,27703,NC,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Thai China Buffet,(919) 361-8881,,4900 Nc Highway 55 Ste 200,27713,NC,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Minami Japanese Restaurant-Permanently closed,(928) 284-0684,,6586 State Route 179 Ste A1,86351,AZ,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Chinastar,(302) 990-5085,,1256 Norman Eskridge Hwy,19973,DE,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,YI PALACE-Permanently closed,(302) 477-6900,,4435 CONCORD PIKE,19803,DE,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,HIBACHI EXPRESS - Permanently closed,(302) 999-0073,,4526 KIRKWOOD HWY,19808,DE,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,PANDA CHINESE RESTAURANT--Live DNC,(302) 832-1688,,112 FOX HUNT DR,19701,DE,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,Telemarketer,JOY LUCK--DO NOT CALL,(302) 834-2409,,570 PEOPLES PLAZA,19702,DE,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,Telemarketer,China Wok R86008,(302) 376-5288,(917) 655-2168,4437 SUMMIT BRIDGE RD,19709,DE,Converted,Zhigang Fan,Current Client,9/7/2023,China Wok R86008-,9/20/2023
10/31/2022,Telemarketer,Telemarketer,CHINA WOK,(302) 337-8866,,9577 BRIDGEVILLE CENTER RD #3,19933,DE,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,Telemarketer,HAPPY FORTUNE RESTAURANT,(302) 475-5308,,1808 MARSH RD,19810,DE,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,Telemarketer,Golden City Restaurant,(302) 455-0553,,780 Old Baltimore Pike,19702,DE,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Ohama Japanese Restaurant,(302) 449-2141,,4456 Summit Bridge Rd,19709,DE,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Tung Hsing House,(302) 322-8087,,505 E Basin Rd,19720,DE,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Kampo Gardens,(302) 652-1858,,723 N King St,19801,DE,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,King Garden - Permanently closed,(302) 992-9727,,214 W Market St,19804,DE,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Xing Chung Restaurant,(302) 428-3838,,401 N Rodney St,19805,DE,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,已经是客户了,(302) 855-1234,,401 College Park Ln Unit 7,19947,DE,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,Telemarketer,Great Wall Chinese Restaurant,(302) 934-1888,,234 Main St,19966,DE,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Chinatown Buffet,(302) 644-2688,,18701 Coastal Hwy Unit 12,19971,DE,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,AE Sourced,Telemarketer; Client Referral,Jacky Chan,(301) 630-0001,(347) 694-0602,3225 BRINKLEY RD,20748,MD,AE Assigned,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,LEE'S CHINESE CARRY-OUT,(410) 542-9198,,3525 DOLFIELD AVE,21215,MD,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,LUCKY EXPRESS R85585,(410) 866-6696,(443) 889-2205,1723 CHESACO AVE,21237,MD,Converted,Pony Shao,Current Client,5/11/2023,LUCKY EXPRESS-,5/26/2023
10/31/2022,Telemarketer,Telemarketer,MAN HING,(410) 687-2010,,204 EASTERN BLVD,21221,MD,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,Telemarketer,MANDARIN DELIGHT,(301) 937-8989,,10613 MONTGOMERY RD,20705,MD,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,NEW CHINA HOUSE,(410) 668-1330,,2051 E JOPPA RD,21234,MD,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,NEW HAN DYNASTY RESTAURANT,(410) 256-8866,,4130 E JOPPA RD,21236,MD,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,NO 1 CHINESE RESTAURANT,(410) 723-9020,,11805 COASTAL HWY,21842,MD,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,RED GINGER,(301) 731-8828,,9039 LANHAM SEVERN RD,20706,MD,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,TRIPLE A CHINESE FOOD RESTAURANT,(301) 877-1688,,9002 OLD BRANCH AVE,20735,MD,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,YAMI GARDEN,(410) 833-8333,(347) 307-1919,2970 DEDE RD,21048,MD,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,NO 1 CHINA BUFFET,(410) 957-1988,,2146 OLD SNOW HILL RD,21851,MD,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,ASIAN GARDEN AND BANANA LEAF THAI CUISINE,(301) 729-8577,,1235 NATIONAL HWY,21502,MD,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Okada Japanese Steak & Seafoad House,(301) 866-9595,,23415 Three Notch Rd Ste 2015,20619,MD,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,China Express,(301) 322-1417,,8000 Martin Luther King Jr Hwy Ste D,20706,MD,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,Quickway Hibachi,(301) 860-1866,,15475 Annapolis Rd Ste 160,20715,MD,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,Little Panda Chinese Restaurant,(301) 855-8068,,7836 Bay Side Rd,20732,MD,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Hanami Japanese Restaurant Llc,(301) 982-9899,,8145 Baltimore Ave Ste M,20740,MD,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Little Far East Ii Inc,(301) 253-8600,,26043 Ridge Rd,20872,MD,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,First Wok,(904) 272-7738,,2574-1 2574 County Rd 220,32068,FL,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,Telemarketer,Wonderful House Chinese Restaurant,(407) 869-9900,,895 Fox Valley Dr Suite #121,32779,FL,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,CSM Referral,Client Referral,Golden City R85131,(407) 388-1868,(321) 529-4806,520 FL-436 #1126,32714,FL,Converted,Ailin Li,Current Client,1/25/2023,Golden City -3215294806-送餐-,2/3/2023
10/31/2022,Telemarketer,Telemarketer,Fuji Buffet - Permanently closed,(386) 409-7098,,1841 FL-44,32168,FL,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Royal Buffet - Permanently closed,(904) 516-7000,,5086 Normandy Blvd,32205,FL,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Mama Lu's Business closed,(904) 942-8184,,968 St Johns Bluff Rd N,32225,FL,SDR Complete,Unqualified Lead Queue,Agent Language Limitation
10/31/2022,Telemarketer,Telemarketer,Nudo Vietnamese Cuisine,(904) 329-3653,,10111-9 San Jose Blvd,32257,FL,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,Jin Jin Fusion,(850) 238-5857,,7901 Front Beach Rd,32407,FL,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Number One Chinese Restaurant - Temporarily closed,(850) 475-1688,,4081 E Olive Rd,32514,FL,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,China Garden Restaurant,(407) 413-5662,,2550 W Colonial Dr Ste. 100,32804,FL,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,Telemarketer,China Star,(407) 979-0879,(917) 353-2301,4585 St Johns Pkwy,32771,FL,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Yoshi's Izakaya,(321) 773-2353,,1875 S Patrick Dr suite e,32937,FL,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,Mandarin Garden - Permanently closed,(772) 388-3287,,13533 FL-5,32958,FL,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Liao Xiang Asian Cuisine - Permanently closed,(954) 544-4204,,2321 N State Rd 7,33021,FL,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Blackbrick Chinese & Dim Sum - Permanently closed,(305) 573-8886,,3451 NE 1st Ave,33137,FL,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Pekin Chinese Restaurant and Supermarket,(305) 858-9801,,2293 SW 17th Ave,33145,FL,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,Telemarketer,Yeung Ming Chinese Restaurant,(305) 258-9283,,26655 S Dixie Hwy,33032,FL,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,Hong Kong house,(305) 891-3111,(305) 336-2331,955 33161NW 125th St,33161,FL,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,China Pon - Permanently closed,(954) 584-9088,,1267 NW 31st Ave,33311,FL,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Miyoko Sushi - Temporarily closed,(954) 385-1212,,1952 Weston Rd,33326,FL,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Sawa Hibachi Steakhouse & Sushi Bar,(561) 375-9292,,10817 Jog Rd #210,33437,FL,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Pagoda Kitchen - Permanently closed,(561) 229-1770,,14917 Lyons Rd #100,33446,FL,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,China Wok,(813) 622-8866,,105 US-301,33619,FL,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,Telemarketer,New Far East Restaurant,(813) 677-8868,,5527 S 78th St,33619,FL,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,China Taste,(813) 960-2828,,3967 Van Dyke Rd,33558,FL,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,Telemarketer,Sushi kampai R85631,(813) 620-3717,(407) 666-9976,10312 Bloomingdale Ave #111,33578,FL,Converted,Pony Shao,Current Client,5/26/2023,Sushi kampai-,6/5/2023
10/31/2022,Telemarketer,Telemarketer,BENTO Tampa USF Area - Permanently closed,(813) 344-2805,,5103 E Fowler Ave,33617,FL,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Hibachi Buffet,(704) 841-0888,,9925 E Independence Blvd,28105,NC,SDR Assigned,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,Asian Wok Restaurant - Permanently closed,(828) 287-4455,,405 E Main St,28160,NC,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Fujiyama - Permanently closed,(704) 334-5158,,320 S Tryon St Ste 117,28202,NC,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Zen Asian Fusion - Permanently closed,(704) 358-9688,,1716 Kenilworth Ave Ste 150,28203,NC,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Dragon House - Permanently closed,(704) 521-1383,,355 E Woodlawn Rd,28217,NC,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,MR Tokyo,(704) 541-5566,,8334 Pineville Matthews Rd,28226,NC,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Crazy Fire Mongolian Grill - Permanently closed,(910) 826-3646,,1800 Skibo Rd Ste 300,28303,NC,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Shogun,(910) 482-3688,,3811 Ramsey St,28311,NC,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Yamato Japanese House Of Steak & Seafood,(910) 892-3378,,1903 W Cumberland St,28334,NC,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Taki Japanese Restaurant,(910) 291-9907,,1693 S Main St,28352,NC,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Jin Jin Gourmet Inc,(910) 497-0888,,1048 Lillington Hwy,28390,NC,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Bento Box,(910) 509-0774,,1121 Military Cutoff Rd Ste L,28405,NC,AE Assigned,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Marketing Inbound,Telemarketer; Previous Clients,Main Moon,(252) 527-9600,(252) 775-0277,909 W Vernon Ave Ste E,28501,NC,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,China Garden,(910) 326-1103,,705 W Corbett Ave,28584,NC,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Wild Wok Asian Bistro,(828) 322-1115,,3032 N Center St,28601,NC,AE Assigned,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,CANTON CHINESE BUFFET,(360) 576-8699,,1118 NE 78TH ST,98665,WA,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,DUMPLING HOUSE,(425) 745-6642,,17424 HWY 99,98037,WA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,LUCKY DRAGON,(360) 673-1818,,274 NE FRONTAGE RD,98625,WA,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,PEKING GARDEN CHINESE RESTAURANT,(253) 588-2399,,9701 S TACOMA WAY #115,98499,WA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,"SHANGHAI CAFE-Duplicated, DO NOT CALL",(425) 603-1689,,12708 SE 38TH ST,98006,WA,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Akasaka Restaurant,(253) 946-3858,,31246 Pacific Hwy S,98003,WA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,Sushi Q,(443) 685-3325,(410) 579-2453,691 Old Mill Rd,21108,MD,AE Assigned,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Asian Harbor,(410) 327-6688,,1007 E Lombard St,21202,MD,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,"Royal China -duplicated, DO NOT CALL",(410) 276-9896,,4712 Eastern Ave,21224,MD,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Brother's Sushi-Permanently closed,(410) 837-9888,,1035 S Charles St Ste 1,21230,MD,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Seafood Palace Buffet,(410) 216-2125,,81 Forest Plz Ste A,21401,MD,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,Telemarketer,Jin's Hibachi & Chinese,(803) 788-3339,,4435 HardScrabble Rd #100,29229,SC,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Wings Hibachi R Us,(843) 633-0021,(843) 532-0581,1871 Sam Rittenberg Blvd,29407,SC,AE Assigned,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Sugami,(843) 692-7709,(646) 707-8705,4813 N Kings Hwy #2503,29577,SC,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,Telemarketer,Chinese Take-Out,(727) 593-1688,,12919 Walsingham Rd,33774,FL,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Bamboo Wok,(863) 701-8883,(863) 904-7887,5151 US-98,33812,FL,AE Assigned,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,China Gourmet,(352) 394-9991,,1714 US-27 #20,34714,FL,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Asia Buffet,(239) 573-6555,,1706 Del Prado Blvd S,33990,FL,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,Wanfu Buffet,(239) 338-3666,,10676 Colonial Blvd,33913,FL,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,China 1,(941) 493-2299,,12189 Mercado Dr,34293,FL,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Yokuji Asian Restaurant,(941) 330-0041,,1770 N Tamiami Trail,34234,FL,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Oishi Sushi & Ramen - Permanently closed,(727) 286-8216,,1539 Main St,34698,FL,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Marketing Inbound,Telemarketer; DM,Gourmet Asian,(772) 877-2188,(917) 539-9460,1323 St Lucie W Blvd,34986,FL,AE Assigned,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,Yama Sushi,(904) 375-9777,,2569 County Road 220,32068,FL,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,TOP TOP HOT POT RESTAURANT,(407) 901-8888,,504 N ALAFAYA TRL STE 119,32828,FL,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,URBAN TAI AND SUSHI,(954) 399-8516,,660 W HALLANDALE BCH BLVD,33009,FL,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,KIMONOS,(407) 934-1609,,1200 EPCOT RESORTS BLVD,32830,FL,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,SIAM THAI RESTAURANT,(813) 475-6999,,9546 W LINEBAUGH AVE,33626,FL,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,ZEN FORREST,(727) 372-9545,,4148 ROWAN RD,34653,FL,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,BLOSSOM KITCHEN,(850) 765-0149,,625 W TENNESSEE ST,32304,FL,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,Telemarketer,TASTE LLC,"(352) 372-8686, 407-668-0222",(407) 668-0222,4860 NW 39TH AVE STE C,32606,FL,AE Assigned,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,PEONY ASIAN BISTRO INC,(904) 880-5758,,10586 OLD ST AUGUSTINE RD,32257,FL,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,Telemarketer,Inchin's Bamboo Garden,(425) 483-4594,,22010 17th Ave SE,98021,WA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,Telemarketer,Super Buffet,(253) 813-8889,,10210 SE 260th St,98030,WA,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,Telemarketer,Kings Teriyaki,(253) 850-3112,,25803 104th Ave SE,98030,WA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
