Snowball ID,BRIZO_ID,STATUS,ESTABLISHMENT_NAME,STREET,CITY,ZIPCODE,STATE,COUNTRY,CUISINES_REGIONAL,PRICE_RANGE,VITALITY_SCORE,ESTABLISHED,ESTABLISHMENT_PHONE,EMAIL,FULL_NAME,ROLE_TITLE,Language Preference,Lead Score,Version
17932,92e050285266bea1,open,Harbor Seafood Cajun House & Ramen,930 W Broadway Rd,Tempe,85282,Arizona,United States,"Caribbean, Cajun",$$$,32,0,4805902045,,,,Unknown,1.1,2
17933,40a557a2bfa6cc48,open,Clever Koi,4236 N Central Ave,Phoenix,85012,Arizona,United States,"Japanese, Chinese",$$,41,2013,6022223474,joshua@thecleverkoi.com,Joshua James,General,English,0.86,2
17934,7ecfcded57f2c822,open,The Sushi House,3446 W Camelback Rd,Phoenix,85017,Arizona,United States,Japanese,$,6,0,6026285419,,,,Unknown,1.3,2
17935,ddfc88d9ae8b9fd1,open,The Noodle House,3446 W Camelback Rd,Phoenix,85017,Arizona,United States,Japanese,$,11,0,6026285419,,,,Unknown,1.44,2
17936,e68eaf4b177e3cc4,open,Lomi Poki,1840 E Warner Rd,Tempe,85284,Arizona,United States,"Mexican, Japanese",$$$,36,0,6027308228,,,,Unknown,0.29,2
17937,8517093bf6bcdab9,open,Gyu-Taro,1561 N Cooper Rd,Gilbert,85233,Arizona,United States,Japanese,,3,0,4803066883,,,,Unknown,0.54,2
17938,5853373ef39b1cd5,open,Star Wok,2201 N 83rd Ave,Phoenix,85035,Arizona,United States,Chinese,$,31,2004,6238451900,,Cherlene Pan,General,English,1.84,2
17939,31618ae035cb03ad,open,Sakura Savor Delights,3446 W Camelback Rd,Phoenix,85017,Arizona,United States,Japanese,,3,0,6232444237,,,,Unknown,1.04,2
17940,56f6fc43f2352438,open,Sakari Sushi,2962 N Campbell Ave,Tucson,85719,Arizona,United States,Japanese,,54,0,5207718877,,,,English,1.06,2
17941,b080d9d5c39365e6,open,Hibachi Ko,3815 N Scottsdale Rd,Scottsdale,85251,Arizona,United States,Japanese,$$,3,0,4809909256,,,,Unknown,0.63,2
17942,6a1d85fd15bf5b6e,open,Tokyo Teriyaki Delights,6601 W Bethany Home Rd,Glendale,85301,Arizona,United States,"Hawaiian, Korean, Japanese",$$$,13,0,6232634208,,,,Unknown,0.93,2
17943,c150bd6cb62769c9,open,Nori Sushi,5310 E High St,Phoenix,85054,Arizona,United States,Japanese,$$,77,2013,4804945147,norihighst@hlconcepts.net,,,English,0.86,2
17944,b99afdc1796f236a,open,Arayaki Hibachi,720 W Highland Ave,Phoenix,85013,Arizona,United States,Japanese,$$,27,0,3233165043,,,,Unknown,0.8,2
17945,7dcd4ad1ef634367,open,Teharu Sushi Mesa,6638 E Superstition Springs Blvd,Mesa,85206,Arizona,United States,Japanese,$$,23,0,4808320959,,,,English,0.51,2
17946,223e6d6b2b984ac5,open,Long Wong's,545 W Thomas Rd,Phoenix,85013,Arizona,United States,Chinese,$,17,1989,6022776778,,Taek Kim,,English,1.46,2
17947,53f2e9dd279b0854,open,Sushi Ave,866 N Higley Rd,Gilbert,85234,Arizona,United States,Japanese,$$,41,2005,4802185700,,Nansook,Owner,English,0.57,2
17948,6a27c6e55284a177,open,Gyu-Taro,1810 W Northern Ave,Phoenix,85021,Arizona,United States,Japanese,$$$,12,0,6025958900,,,,Unknown,0.86,2
17949,f16c481014400b6b,open,Yummy Noodles,20917 N John Wayne Pkwy,Maricopa,85139,Arizona,United States,Japanese,$$,46,0,5205682965,,,,Unknown,0.79,2
17950,dd25b058cfddd1c3,open,New China,6044 S 16th St,Phoenix,85042,Arizona,United States,Chinese,$,23,2005,6022439559,,Wan Lin,Owner,English,1.53,2
17951,869e3350c4cca068,open,Tori-Yoshi Japanese Fried Chicken,400 W Indian School Rd,Phoenix,85013,Arizona,United States,Japanese,,11,0,6023742812,,,,Unknown,0.69,2
17952,64807e73b71a3cbf,open,Umami Eats Japan,13011 W Greenway Rd,El Mirage,85335,Arizona,United States,Japanese,,3,0,6235267206,,,,Unknown,0.69,2
17953,281a16ae8754eccc,open,Sho-Ga Japanese Restaurant,1115 E Florence Blvd,Casa Grande,85122,Arizona,United States,Japanese,$$,31,0,5202515405,,,,English,0.76,2
17954,5deb9cf9d7b05a87,open,Tanuki Sushi Bar & Garden,1221 E Fry Blvd,Sierra Vista,85635,Arizona,United States,Japanese,$$,75,1998,5204596853,,MacHiko Grace,Owner,English,1,2
17955,604c17e33dafe27a,open,Manzoku Ramen,6070 W Bell Rd,Glendale,85308,Arizona,United States,Japanese,$$$,15,0,6025138005,,,,Unknown,0.43,2
17956,d0ea02f664afc0d6,open,Happy Food,6701 W Thomas Rd,Phoenix,85033,Arizona,United States,Chinese,$,59,1994,6238731216,xoomfood@gmail.com,,,English,1.96,2
17957,29838db759259dfc,open,Sushi Doraku,10230 W Happy Valley Pkwy,Peoria,85383,Arizona,United States,Japanese,$$,79,2013,6235610023,sushidoraku@gmail.com,,,English,0.71,2
17958,b4aafa2c40e3d5c4,open,Taiwanese Delicious Box Lunch,720 W Highland Ave,Phoenix,85013,Arizona,United States,Taiwanese,$$,4,0,6232038585,,,,Unknown,1.03,2
17959,14df7c90f392589c,open,Sushiya,2531 S Gilbert Rd,Gilbert,85295,Arizona,United States,Japanese,$$,75,2008,4807860588,sungyi0706@hotmail.com,,,English,0.71,2
17960,4c86082a4e21a4f0,open,Ed Catering LLC,4250 W Union Hills Dr,Glendale,85308,Arizona,United States,"Mexican, Japanese",$$$,13,0,6235216536,,,,Unknown,0.43,2
17961,9141bfea00292e33,open,Harumi Sushi & Sake,101 N 1st Ave,Phoenix,85003,Arizona,United States,Japanese,$$,83,2013,6022580131,,Yung C,Owner,English,1.29,2
17962,8cc24c0af665400c,open,Voodoo Daddy's Steam Kitchen,1325 W Elliot Rd,Tempe,85284,Arizona,United States,"Creole, Cajun",$$,73,0,4806596145,servicedirectory494@gmail.com,,,Unknown,0.93,2
17963,c4715b748e8d2710,open,Li-S Restaurant,647 N Main St,San Luis,85349,Arizona,United States,Chinese,$,25,2001,9286273378,,Dong LI,Owner,English,1.84,2
17964,2517e497758e4fc3,open,HOTPOT & BBQ & SakeBomb,937 E Broadway Rd,Tempe,85282,Arizona,United States,"Korean, Japanese, Chinese",,54,0,4805888886,,,,English,0.8,2
17965,bf2385c1e1d22ca3,open,Sushi Love,1721 N Dysart Rd,Avondale,85392,Arizona,United States,Japanese,$$,36,0,6232302002,,David Duarte,Back of the House,English,0.71,2
17966,2cfabb333cde8a1f,open,Golden House Chinese Fast Food,9431 E 22nd St,Tucson,85710,Arizona,United States,Chinese,$,83,1993,5208860918,,Kwang Chi Su,,English,1.77,2
17967,7d9f7e3b8c62b086,open,Original Cuisine,1853 W Broadway Rd,Mesa,85202,Arizona,United States,Chinese,$$,44,0,6026254405,azxiaochengdu@163.com,,,English,0.89,2
17968,29f353996af96ff9,open,Shimogamo Sushi and Grill,2320 S San Tan Village Pkwy,Gilbert,85295,Arizona,United States,Japanese,$$,88,2003,6025956448,info@shimogamoaz.com,,,Unknown,0.71,2
17969,9aeec4e5272e6c0f,open,Asian Spice,7850 N Silverbell Rd,Tucson,85743,Arizona,United States,Chinese,$$,79,2014,5206388782,asianspicetucsonaz@gmail.com,,,English,1.34,2
17970,27baabb56dd54f45,open,Ugly Tuna Sushi,15459 W Bell Rd,Surprise,85374,Arizona,United States,Japanese,$$,59,2019,6232481957,uglytunasushi@gmail.com,,,English,0.94,2
17971,b25224e832c6f414,open,Santos Japanese Fuzion,2201 W Melinda Ln,Phoenix,85027,Arizona,United States,Japanese,$$$,20,0,6025152371,,,,Unknown,0.66,2
17972,45c6c7522b92e23f,open,Kyoto Bowl,1245 W Elliot Rd,Tempe,85284,Arizona,United States,Japanese,$,48,0,4808939888,charles@kyotobowlcorp.com,,,English,0.69,2
17973,a91bd2de739b1856,open,Yoshi's,12202 N Cave Creek Rd,Phoenix,85022,Arizona,United States,Japanese,$,59,0,6024854236,,,,English,1.09,2
17974,72ff20870f215c4f,open,Osaka Japanese Steakhouse,6730 E Superstition Springs Blvd,Mesa,85206,Arizona,United States,Japanese,$$,75,2012,4808308884,,Wen Zhu,,English,0.86,2
17975,4cf9720fa8d6e99f,open,Golden Eggroll,3135 S 48th St,Tempe,85282,Arizona,United States,Chinese,$,41,1992,4809219929,,Yi Then,Owner,English,1.49,2
17976,3b467c2d800688e0,open,Echo Sushi,3134 W Carefree Hwy,Phoenix,85086,Arizona,United States,Japanese,$$,51,0,6232663444,az.echosushi@gmail.com,,,English,0.51,2
17977,3812a96e7e1eb388,open,Hana Tokyo,5435 S Calle Santa Cruz,Tucson,85706,Arizona,United States,Japanese,$$$,46,2011,5208072212,,,,English,1.1,2
17978,145c9b4f3ed80b40,open,Ak Grill,17300 N Sun Village Pkwy,Surprise,85374,Arizona,United States,Japanese,$$,3,0,6233221011,,,,Unknown,0.69,2
