Row Labels,Sum of ARR,Sum of Total,Sum of Take Rate,,ID,Base & Other Fees,Rental,Voice ARR,Adj,ID,WP ARR,,ID,DE ARR,,ID,Status,,,
R81101,"8,887","117,087",7.59%,,R81066,0,0,0,,R81251,250,,R81863,62,,R87318,Jul'24 New,,R86176,Jul'24 Y
R81103,"15,405","192,569",8.00%,,R81067,0,0,0,,R81255,602,,R81912,20,,R87368,Jul'24 New,,R85873,Jul'24 Y
R81107,"23,819","340,756",6.99%,,R81068,0,0,"34,588",,R81269,"3,228",,R81918,65,,R87378,Jul'24 New,,R86208,Jul'24 Y
R81109,"21,696","271,545",7.99%,,R81069,0,0,0,,R81278,"2,102",,R81951,87,,R87383,Jul'24 New,,R86322,Jul'24 Y
R81112,"22,984","328,808",6.99%,,R81071,0,0,0,,R81285,"5,365",,R81961,10,,R87389,Jul'24 New,,R86295,Jul'24 Y
R81116,"18,882","270,127",6.99%,,R81072,0,0,"14,048",,R81286,181,,R81963,401,,R87397,Jul'24 New,,R86397,Jul'24 Y
R81117,0,0,6.99%,,R81073,0,0,"6,828",,R81287,"2,568",,R81965,119,,R87505,Jul'24 New,,R86587,Jul'24 Y
R81118,0,0,6.99%,,R81075,0,0,"8,729",,R81297,602,,R81969,5,,R87511,Jul'24 New,,R86799,Jul'24 Y
R81119,0,0,6.99%,,R81076,10,0,"26,555",,R81308,508,,R82011,11,,R87513,Jul'24 New,,R86967,Jul'24 Y
R81121,"29,732","391,728",7.59%,,R81077,0,0,0,,R81309,858,,R82022,77,,R87525,Jul'24 New,,R86986,Jul'24 Y
R81122,0,0,8.00%,,R81078,0,0,0,,R81315,441,,R82031,18,,R87537,Jul'24 New,,R87119,Jul'24 Y
R81125,0,0,6.99%,,R81081,0,0,"18,722",,R81318,638,,R82055,3,,R87332,Jul'24 New,,R87116,Jul'24 Y
R81127,"29,294","366,634",7.99%,,R81082,0,0,0,,R81323,"14,331",,R82083,230,,R87388,Jul'24 New,,R87115,Jul'24 Y
R81128,"10,077","144,159",6.99%,,R81083,0,0,0,,R81333,"1,023",,R82201,67,,R87399,Jul'24 New,,R87183,Jul'24 Y
R81132,"26,099","343,857",7.59%,,R81085,0,0,0,,R81353,"6,701",,R82335,486,,R87508,Jul'24 New,,R87182,Jul'24 Y
R81133,"23,890","278,119",8.59%,,R81086,0,0,0,,R81357,429,,R82336,115,,R86663,Jul'24 New,,R87205,Jul'24 Y
R81135,"3,683","46,034",8.00%,,R81087,200,0,"5,628",,R81358,"2,295",,R82352,35,,R87528,Jul'24 New,,R87208,Jul'24 Y
R81136,0,0,7.59%,,R81088,0,0,"29,140",,R81371,"2,512",,R82366,237,,R87321,Jul'24 New,,R87236,Jul'24 Y
R81139,0,0,6.99%,,R81089,0,0,0,,R81379,677,,R82368,73,,R87367,Jul'24 New,,R87251,Jul'24 Y
R81151,"24,171","345,797",6.99%,,R81091,0,0,"10,667",,R81383,"2,786",,R82372,84,,R87371,Jul'24 New,,R87238,Jul'24 Y
R81152,0,0,6.99%,,R81092,0,0,0,,R81392,"2,233",,R82377,100,,R87391,Jul'24 New,,R87261,Jul'24 Y
R81155,"18,713","267,710",6.99%,,R81093,0,0,0,,R81393,"5,048",,R82385,58,,R87503,Jul'24 New,,R87128,Jul'24 Y
R81157,"7,003","100,188",6.99%,,R81095,0,0,"51,816",,R81395,"5,813",,R82512,19,,R87507,Jul'24 New,,R87316,Jul'24 Y
R81158,"9,070","129,757",6.99%,,R81096,10,0,"28,585",,R81396,"3,428",,R82561,160,,R87522,Jul'24 New,,R87325,Jul'24 Y
R81159,"5,434","77,739",6.99%,,R81097,0,0,0,,R81501,"3,570",,R82566,50,,R87535,Jul'24 New,,R87326,Jul'24 Y
R81161,"40,171","467,653",8.59%,,R81098,0,0,"9,785",,R81531,"1,869",,R82586,185,,R87551,Jul'24 New,,R86501,Jul'24 Y
R81162,"9,447","135,147",6.99%,,R81099,0,0,0,,R81535,"2,497",,R82592,19,,R87359,Jul'24 New,,R87289,Jul'24 Y
R81163,0,0,6.99%,,R81101,0,0,"8,887",,R81576,"4,245",,R82619,90,,R87365,Jul'24 New,,R87288,Jul'24 Y
R81166,"5,343","76,431",6.99%,,R81102,0,0,0,,R81586,"1,504",,R82695,234,,R87373,Jul'24 New,,R81311,Jul'24 In Month
R81167,"27,357","346,724",7.89%,,R81103,0,0,"15,405",,R81589,"3,230",,R82708,14,,R87377,Jul'24 New,,R81832,Jul'24 In Month
R81168,"5,745","82,185",6.99%,,R81105,0,0,0,,R81592,"2,060",,R82716,137,,R87379,Jul'24 New,,R82061,Jul'24 In Month
R81169,0,0,7.89%,,R81106,0,0,0,,R81596,"1,608",,R82727,91,,R87387,Jul'24 New,,R82567,Jul'24 In Month
R81171,"13,746","181,102",7.59%,,R81107,0,0,"23,819",,R81612,"1,177",,R82758,7,,R87518,Jul'24 New,,R82821,Jul'24 In Month
R81172,"13,086","187,214",6.99%,,R81108,0,0,0,,R81626,984,,R82782,189,,R87521,Jul'24 New,,R82886,Jul'24 In Month
R81177,"12,336","154,397",7.99%,,R81109,0,0,"21,696",,R81636,"3,489",,R82882,28,,R87531,Jul'24 New,,R82891,Jul'24 In Month
R81178,"15,169","217,007",6.99%,,R81112,0,0,"22,984",,R81639,549,,R82885,24,,R87385,Jul'24 New,,R82902,Jul'24 In Month
R81181,"16,857","241,166",6.99%,,R81113,0,0,0,,R81651,"14,697",,R82889,45,,R87512,Jul'24 New,,R82916,Jul'24 In Month
R81182,"22,594","323,238",6.99%,,R81115,0,0,0,,R81665,"3,632",,R82903,25,,R87539,Jul'24 New,,R82926,Jul'24 In Month
R81183,"21,471","282,883",7.59%,,R81116,0,0,"18,882",,R81668,"4,505",,R82906,4,,R87529,Jul'24 New,,R82985,Jul'24 In Month
R81185,0,0,7.99%,,R81117,54,0,648,,R81683,922,,R82918,106,,R87566,Jul'24 New,,R83236,Jul'24 In Month
R81186,"5,324","76,166",6.99%,,R81118,0,0,0,,R81689,"1,673",,R82927,105,,R87571,Jul'24 New,,R83287,Jul'24 In Month
R81188,"11,136","139,205",8.00%,,R81119,0,0,0,,R81707,"5,584",,R82977,48,,R87569,Jul'24 New,,R83567,Jul'24 In Month
R81191,"12,583","180,012",6.99%,,R81121,0,0,"29,732",,R81708,"1,335",,R82997,69,,R87576,Jul'24 New,,R83831,Jul'24 In Month
R81193,"9,917","125,696",7.89%,,R81122,0,0,0,,R81715,"2,173",,R83006,53,,R87568,Jul'24 New,,R83932,Jul'24 In Month
R81195,"11,037","141,678",7.79%,,R81123,0,0,0,,R81716,576,,R83027,10,,R87573,Jul'24 New,,R83997,Jul'24 In Month
R81199,0,0,7.59%,,R81125,0,0,0,,R81722,"4,708",,R83093,37,,R87502,Jul'24 New,,R85006,Jul'24 In Month
R81201,"7,366","92,072",8.00%,,R81126,0,0,0,,R81728,"3,757",,R83116,85,,R87538,Jul'24 New,,R85396,Jul'24 In Month
R81202,"10,928","156,339",6.99%,,R81127,0,0,"29,294",,R81733,"2,630",,R83118,76,,R87363,Jul'24 New,,R85586,Jul'24 In Month
R81203,"31,176","400,204",7.79%,,R81128,200,0,"12,477",,R81739,"2,041",,R83131,110,,R86831,Jul'24 New,,R85596,Jul'24 In Month
R81205,"31,056","398,660",7.79%,,R81129,0,0,0,,R81753,"3,879",,R83139,45,,R87878,Jul'24 New,,R85615,Jul'24 In Month
R81206,"23,170","331,468",6.99%,,R81131,0,0,0,,R81757,"1,284",,R83183,82,,R87567,Jul'24 New,,R85761,Jul'24 In Month
R81207,"15,949","202,142",7.89%,,R81132,0,0,"26,099",,R81768,"2,932",,R83193,97,,R88239,Aug'24 Reactivate,,R85792,Jul'24 In Month
R81208,"6,656","95,215",6.99%,,R81133,0,0,"23,890",,R81776,698,,R83212,71,,R88971,Aug'24 Reactivate,,R85861,Jul'24 In Month
R81211,"10,795","154,437",6.99%,,R81135,200,0,"6,083",,R81796,"3,354",,R83225,62,,R81091,Aug'24 Reactivate,,R85865,Jul'24 In Month
R81212,"27,484","362,109",7.59%,,R81136,0,0,0,,R81798,"1,012",,R83227,77,,R81291,Aug'24 Reactivate,,R85876,Jul'24 In Month
R81213,0,0,6.99%,,R81137,0,0,0,,R81803,"2,371",,R83256,160,,R81293,Aug'24 Reactivate,,R85885,Jul'24 In Month
R81219,"21,211","265,467",7.99%,,R81138,0,0,0,,R81805,"2,677",,R83262,143,,R81375,Aug'24 Reactivate,,R85997,Jul'24 In Month
R81222,0,0,7.99%,,R81139,0,0,0,,R81811,622,,R83268,106,,R81576,Aug'24 Reactivate,,R86023,Jul'24 In Month
R81223,"21,841","254,266",8.59%,,R81151,0,0,"24,171",,R81815,788,,R83276,18,,R81581,Aug'24 Reactivate,,R86117,Jul'24 In Month
R81225,"21,083","263,862",7.99%,,R81152,0,0,0,,R81819,69,,R83282,25,,R81662,Aug'24 Reactivate,,R86132,Jul'24 In Month
R81226,"11,628","166,347",6.99%,,R81153,0,0,0,,R81823,"11,757",,R83312,213,,R81922,Aug'24 Reactivate,,R86259,Jul'24 In Month
R81227,"14,586","184,865",7.89%,,R81155,0,0,"18,713",,R81825,"2,614",,R83319,32,,R81997,Aug'24 Reactivate,,R86262,Jul'24 In Month
R81228,"12,525","156,753",7.99%,,R81156,0,0,0,,R81837,"2,120",,R83333,32,,R82051,Aug'24 Reactivate,,R86735,Jul'24 In Month
R81229,"25,362","362,829",6.99%,,R81157,10,0,"7,123",,R81861,829,,R83353,23,,R82367,Aug'24 Reactivate,,R86752,Jul'24 In Month
R81232,"12,026","150,321",8.00%,,R81158,0,0,"9,070",,R81863,631,,R83357,6,,R82756,Aug'24 Reactivate,,R86972,Jul'24 In Month
R81233,"31,246","391,066",7.99%,,R81159,10,0,"5,554",,R81865,"1,012",,R83368,105,,R82895,Aug'24 Reactivate,,R87058,Jul'24 In Month
R81235,"42,373","558,274",7.59%,,R81161,10,0,"40,291",,R81866,"1,819",,R83376,7,,R82885,Aug'24 Reactivate,,R87139,Jul'24 In Month
R81236,"1,526","21,826",6.99%,,R81162,0,0,"9,447",,R81876,"3,620",,R83377,4,,R83013,Aug'24 Reactivate,,R88386,Jul'24 In Month
R81237,"11,248","160,916",6.99%,,R81163,0,0,0,,R81877,"15,480",,R83395,143,,R83127,Aug'24 Reactivate,,R88813,Jul'24 In Month
R81238,"6,737","96,378",6.99%,,R81165,0,0,0,,R81888,"8,387",,R83508,43,,R83389,Aug'24 Reactivate,,R87188,Jul'24 In Month
R81239,0,0,8.00%,,R81166,0,0,"5,343",,R81892,"1,841",,R83509,33,,R83392,Aug'24 Reactivate,,R87223,Jul'24 In Month
R81251,"11,729","167,802",6.99%,,R81167,10,0,"27,477",,R81899,"7,713",,R83511,18,,R83387,Aug'24 Reactivate,,R87295,Jul'24 In Month
R81252,"7,756","110,960",6.99%,,R81168,0,0,"5,745",,R81909,"1,212",,R83523,24,,R83693,Aug'24 Reactivate,,R87312,Jul'24 In Month
R81255,"12,851","183,848",6.99%,,R81169,0,0,0,,R81928,"3,523",,R83532,54,,R85167,Aug'24 Reactivate,,R87327,Jul'24 In Month
R81256,"16,622","219,000",7.59%,,R81171,0,0,"13,746",,R81935,"1,414",,R83559,12,,R85685,Aug'24 Reactivate,,R81502,Jul'24 In Month
R81257,"8,529","122,014",6.99%,,R81172,10,0,"13,206",,R81936,"1,848",,R83575,40,,R85766,Aug'24 Reactivate,,R85787,Jul'24 In Month
R81259,"14,593","208,763",6.99%,,R81175,0,0,0,,R81951,"2,834",,R83582,27,,R85899,Aug'24 Reactivate,,R86257,Jul'24 In Month
R81261,"20,589","271,261",7.59%,,R81176,0,0,0,,R81959,"1,552",,R83586,70,,R85908,Aug'24 Reactivate,,R86619,Jul'24 In Month
R81262,0,0,8.00%,,R81177,0,0,"12,336",,R81961,718,,R83655,68,,R85987,Aug'24 Reactivate,,R83021,Jul'24 In Month
R81263,"14,367","189,291",7.59%,,R81178,0,0,"15,169",,R81962,"14,231",,R83656,109,,R85989,Aug'24 Reactivate,,R87203,Jul'24 In Month
R81265,"13,036","167,339",7.79%,,R81181,0,0,"16,857",,R81963,"4,086",,R83667,43,,R86289,Aug'24 Reactivate,,R83358,Jul'24 In Month
R81266,"26,407","377,789",6.99%,,R81182,0,0,"22,594",,R81965,"1,996",,R83677,74,,R86525,Aug'24 Reactivate,,R82929,Jul'24 In Month
R81267,"6,938","99,257",6.99%,,R81183,0,0,"21,471",,R81969,174,,R83689,95,,R86818,Aug'24 Reactivate,,R83163,Jul'24 In Month
R81269,"40,732","509,785",7.99%,,R81185,0,0,0,,R81971,579,,R83706,35,,R86996,Aug'24 Reactivate,,R87209,Jul'24 In Month
R81271,0,0,8.00%,,R81186,0,0,"5,324",,R81978,"2,677",,R83791,89,,R87128,Aug'24 Reactivate,,R87301,Jul'24 In Month
R81272,"14,906","213,241",6.99%,,R81187,0,0,0,,R81999,"1,043",,R83815,161,,R87572,Aug'24 New,,R87273,Jul'24 In Month
R81273,"1,925","27,540",6.99%,,R81188,0,0,"11,136",,R82009,612,,R83873,120,,R87517,Aug'24 New,,R87189,Jul'24 In Month
R81275,"6,268","89,671",6.99%,,R81189,0,0,0,,R82011,218,,R83882,55,,R87536,Aug'24 New,,R86225,Jul'24 In Month
R81277,"14,961","214,036",6.99%,,R81191,0,0,"12,583",,R82015,"1,212",,R83889,114,,R87509,Aug'24 New,,R85017,Jul'24 In Month
R81278,"15,772","197,403",7.99%,,R81192,0,0,0,,R82029,582,,R83906,11,,R87565,Aug'24 New,,R85102,Jul'24 In Month
R81279,"35,075","501,794",6.99%,,R81193,200,0,"12,317",,R82031,184,,R83927,3,,R87392,Aug'24 New,,R85923,Jul'24 In Month
R81282,0,0,8.19%,,R81195,10,0,"11,157",,R82053,"2,465",,R83967,164,,R87533,Aug'24 New,,R87235,Jul'24 Downgrade
R81283,"22,511","322,046",6.99%,,R81197,0,0,0,,R82056,"2,536",,R83993,26,,R87879,Aug'24 New,,R87099,Jul'24 Lower Usage
R81285,"51,578","600,441",8.59%,,R81198,0,0,0,,R82076,"1,941",,R83995,21,,R87575,Aug'24 New,,R86667,Jul'24 In Month
R81286,"19,437","278,070",6.99%,,R81199,0,0,0,,R82081,"2,643",,R85019,62,,R87579,Aug'24 New,,R81575,Jul'24 Reactivate
R81287,"26,641","341,987",7.79%,,R81201,0,0,"7,366",,R82083,"1,981",,R85021,34,,R87561,Aug'24 New,,R86332,Jul'24 Usage Lower
R81288,0,0,7.59%,,R81202,0,0,"10,928",,R82088,"6,667",,R85057,49,,R87578,Aug'24 New,,R88817,Jul'24 Usage Lower
R81291,"16,283","232,942",6.99%,,R81203,0,0,"31,176",,R82105,"6,818",,R85066,57,,R87597,Aug'24 New,,R87291,Jul'24 Usage Lower
R81292,"21,846","254,321",8.59%,,R81205,0,0,"31,056",,R82109,"4,840",,R85168,81,,R87581,Aug'24 New,,R83707,Jul'24 Usage Lower
R81293,"14,510","207,579",6.99%,,R81206,0,0,"23,170",,R82201,627,,R85169,124,,R87605,Aug'24 New,,R83885,Jul'24 Usage Lower
R81295,"6,333","83,442",7.59%,,R81207,0,0,"15,949",,R82209,"3,649",,R85172,151,,R87555,Aug'24 New,,R83808,Jul'24 Usage Lower
R81296,"24,587","351,748",6.99%,,R81208,0,0,"6,656",,R82306,"3,494",,R85199,155,,R87588,Aug'24 New,,R87176,Jul'24 Usage Lower
R81297,"10,210","134,521",7.59%,,R81209,0,0,0,,R82329,"3,469",,R85207,124,,R87601,Aug'24 New,,R82678,Jul'24 Usage Lower
R81298,0,0,6.99%,,R81211,0,0,"10,795",,R82335,"4,049",,R85212,69,,R87583,Aug'24 New,,R86739,Jul'24 Usage Lower
R81302,"40,799","583,677",6.99%,,R81212,10,0,"27,604",,R82336,"1,899",,R85216,9,,R87587,Aug'24 New,,R83508,Jul'24 Usage Lower
R81303,"21,022","276,971",7.59%,,R81213,0,0,0,,R82363,895,,R85217,3,,R87586,Aug'24 New,,R87362,Jul'24 Usage Higher
R81305,"8,329","119,152",6.99%,,R81216,0,0,0,,R82365,"1,961",,R85263,38,,R87598,Aug'24 New,,R87362,Jul'24 Usage Higher
R81306,"9,962","124,519",8.00%,,R81217,0,0,0,,R82366,"10,182",,R85286,25,,R87562,Aug'24 New,,R88313,Jul'24 Usage Higher
R81307,"47,930","631,488",7.59%,,R81219,0,0,"21,211",,R82368,"1,137",,R85289,44,,R87599,Aug'24 New,,R88108,Jul'24 Usage Higher
R81308,"17,573","251,407",6.99%,,R81221,0,0,0,,R82372,886,,R85292,37,,R87595,Aug'24 New,,R82356,Jul'24 Usage Higher
R81309,"17,414","229,440",7.59%,,R81222,0,0,0,,R82377,796,,R85311,144,,R87591,Aug'24 New,,R87357,Jul'24 Usage Higher
R81311,"6,980","85,220",8.19%,,R81223,0,0,"21,841",,R82379,"3,067",,R85317,152,,R87603,Aug'24 New,,R85291,Jul'24 Usage Higher
R81312,0,0,6.99%,,R81225,0,0,"21,083",,R82385,"1,387",,R85333,10,,R87611,Aug'24 New,,R85299,Jul'24 Usage Higher
R81315,0,0,7.59%,,R81226,0,0,"11,628",,R82393,"4,464",,R85356,64,,R87615,Aug'24 New,,R83097,Jul'24 Usage Higher
R81316,"6,856","98,081",6.99%,,R81227,0,0,"14,586",,R82395,"1,831",,R85365,12,,R87526,Aug'24 New,,R87307,Jul'24 Usage Higher
R81317,"7,272","104,036",6.99%,,R81228,0,0,"12,525",,R82506,621,,R85371,120,,R87609,Aug'24 New,,R85312,Jul'24 Usage Higher
R81318,"7,416","106,099",6.99%,,R81229,0,0,"25,362",,R82511,"2,760",,R85391,204,,R87602,Aug'24 New,,R85519,Jul'24 Usage Higher
R81321,"21,812","287,381",7.59%,,R81231,0,0,0,,R82512,369,,R85557,140,,R87589,Aug'24 New,,R83663,Jul'24 Usage Higher
R81323,"4,519","59,537",7.59%,,R81232,0,0,"12,026",,R82518,"1,610",,R85558,10,,R87607,Aug'24 New,,R88856,Jul'24 Usage Higher
R81325,"14,746","184,552",7.99%,,R81233,0,0,"31,246",,R82533,"2,438",,R85576,104,,R87612,Aug'24 New,,R83781,Jul'24 Usage Higher
R81326,"11,339","162,220",6.99%,,R81235,0,0,"42,373",,R82539,"3,538",,R85601,299,,R87619,Aug'24 New,,R83296,Jul'24 Usage Higher
R81327,"10,120","144,783",6.99%,,R81236,0,0,"1,526",,R82561,813,,R85605,22,,R87625,Aug'24 New,,,
R81328,0,0,8.00%,,R81237,0,0,"11,248",,R82566,792,,R85658,76,,R87608,Aug'24 New,,,
R81329,0,0,6.99%,,R81238,0,0,"6,737",,R82573,"5,016",,R85666,128,,R87559,Aug'24 New,,,
R81331,"13,668","195,535",6.99%,,R81239,0,0,0,,R82586,"2,216",,R85668,12,,R87617,Aug'24 New,,,
R81333,"22,611","323,472",6.99%,,R81251,0,0,"11,729",,R82591,"10,654",,R85678,142,,R87618,Aug'24 New,,,
R81335,0,0,7.59%,,R81252,100,0,"8,956",,R82592,198,,R85708,297,,R87622,Aug'24 New,,,
R81338,"21,679","310,137",6.99%,,R81253,0,0,0,,R82598,"2,031",,R85716,127,,R87577,Aug'24 New,,,
R81339,0,0,8.59%,,R81255,0,0,"12,851",,R82603,"4,967",,R85723,42,,R87657,Aug'24 New,,,
R81352,"18,414","230,465",7.99%,,R81256,10,0,"16,742",,R82615,"4,804",,R85766,24,,R87655,Aug'24 New,,,
R81353,"36,272","477,889",7.59%,,R81257,0,0,"8,529",,R82619,928,,R85775,54,,R87639,Aug'24 New,,,
R81355,"17,161","245,511",6.99%,,R81258,0,0,0,,R82638,"7,162",,R85807,484,,R87665,Aug'24 New,,,
R81356,"21,150","271,500",7.79%,,R81259,0,0,"14,593",,R82653,"10,862",,R85923,50,,R87606,Aug'24 New,,,
R81357,"19,170","274,245",6.99%,,R81261,10,0,"20,709",,R82661,"5,520",,R85925,103,,R87658,Aug'24 New,,,
R81358,"29,655","345,226",8.59%,,R81262,0,0,0,,R82662,443,,R85929,85,,R87628,Aug'24 New,,,
R81359,"4,791","55,771",8.59%,,R81263,0,0,"14,367",,R82673,920,,R85931,192,,R87651,Aug'24 New,,,
R81361,"20,485","238,471",8.59%,,R81265,0,0,"13,036",,R82681,"10,721",,R85956,8,,R87637,Aug'24 New,,,
R81362,"11,572","152,464",7.59%,,R81266,0,0,"26,407",,R82688,"1,071",,R85962,2,,R87613,Aug'24 New,,,
R81369,"11,512","164,686",6.99%,,R81267,200,0,"9,338",,R82693,522,,R85965,22,,R87656,Aug'24 New,,,
R81371,"28,652","377,497",7.59%,,R81268,0,0,0,,R82695,"2,965",,R85976,78,,R87626,Aug'24 New,,,
R81372,"13,320","190,557",6.99%,,R81269,0,0,"40,732",,R82708,190,,R86005,2,,R87621,Aug'24 New,,,
R81373,0,0,8.59%,,R81271,54,0,648,,R82716,"1,677",,R86123,147,,R87592,Aug'24 New,,,
R81375,"5,853","83,731",6.99%,,R81272,0,0,"14,906",,R82719,"2,798",,R86127,49,,R87638,Aug'24 New,,,
