Snowball_ID,Date,Event name,Sessions
28358,20230727,user_engagement,1
27295,20230807,AnyFormSubmit,1
27295,20230807,Any_Form-Submit,1
27295,20230807,first_visit,1
27295,20230807,form_start,1
27295,20230807,page_view,1
27295,20230807,session_start,1
27261,20230801,page_view,1
27261,20230801,session_start,1
27261,20230727,first_visit,1
27261,20230727,page_view,1
27261,20230727,scroll,1
27261,20230727,session_start,1
26869,20230801,first_visit,1
26869,20230801,page_view,1
26869,20230801,session_start,1
26242,20230729,click,1
26242,20230729,first_visit,1
26242,20230729,page_view,1
26242,20230729,session_start,1
26082,20230802,AnyFormSubmit,1
26082,20230802,Any_Form-Submit,1
26082,20230802,first_visit,1
26082,20230802,form_start,1
26082,20230802,page_view,1
26082,20230802,session_start,1
26060,20230727,first_visit,1
26060,20230727,page_view,1
26060,20230727,session_start,1
25846,20230728,first_visit,1
25846,20230728,page_view,1
25846,20230728,scroll,1
25846,20230728,session_start,1
25481,20230802,first_visit,1
25481,20230802,page_view,1
25481,20230802,session_start,2
25481,20230802,user_engagement,1
25438,20230727,first_visit,1
25438,20230727,page_view,1
25438,20230727,scroll,1
25438,20230727,session_start,1
25404,20230803,AnyFormSubmit,1
25404,20230803,Any_Form-Submit,1
25404,20230803,first_visit,1
25404,20230803,form_start,1
25404,20230803,page_view,1
25404,20230803,session_start,1
25404,20230803,user_engagement,1
24887,20230728,first_visit,1
24887,20230728,page_view,1
24887,20230728,session_start,1
24847,20230726,first_visit,1
24847,20230726,page_view,1
24847,20230726,session_start,1
24536,20230728,first_visit,1
24536,20230728,page_view,1
24536,20230728,session_start,1
24000,20230822,first_visit,1
24000,20230822,page_view,1
24000,20230822,session_start,1
23977,20230728,first_visit,1
23977,20230728,page_view,2
23977,20230728,session_start,2
23456,20230805,AnyFormSubmit,1
23456,20230805,Any_Form-Submit,1
23456,20230805,first_visit,1
23456,20230805,form_start,1
23456,20230805,page_view,1
23456,20230805,session_start,1
23079,20230803,AnyFormSubmit,1
23079,20230803,Any_Form-Submit,1
23079,20230803,form_start,1
23079,20230803,page_view,1
23079,20230803,session_start,1
23079,20230731,first_visit,1
23079,20230731,page_view,1
23079,20230731,scroll,1
23079,20230731,session_start,1
23079,20230731,user_engagement,1
23052,20230731,first_visit,1
23052,20230731,page_view,1
23052,20230731,session_start,1
23000,20230727,first_visit,1
23000,20230727,page_view,1
23000,20230727,session_start,1
22681,20230807,first_visit,1
22681,20230807,page_view,1
22681,20230807,session_start,1
22377,20230729,AnyFormSubmit,1
22377,20230729,Any_Form-Submit,1
22377,20230729,first_visit,1
22377,20230729,form_start,1
22377,20230729,page_view,1
22377,20230729,session_start,1
22377,20230729,user_engagement,1
21988,20230727,first_visit,1
21988,20230727,page_view,1
21988,20230727,session_start,1
21889,20230728,first_visit,1
21889,20230728,page_view,1
21889,20230728,session_start,1
21889,20230728,user_engagement,1
21053,20230731,first_visit,1
21053,20230731,page_view,1
21053,20230731,session_start,1
20155,20230802,first_visit,2
20155,20230802,page_view,2
20155,20230802,scroll,1
20155,20230802,session_start,2
19827,20230731,first_visit,1
19827,20230731,page_view,1
19827,20230731,session_start,1
19658,20230728,first_visit,1
19658,20230728,page_view,1
19658,20230728,scroll,1
19658,20230728,session_start,1
19022,20230803,first_visit,1
19022,20230803,form_start,1
19022,20230803,page_view,1
19022,20230803,session_start,1
19022,20230803,user_engagement,1
18634,20230731,first_visit,1
18634,20230731,page_view,1
18634,20230731,session_start,1
18460,20230728,AnyFormSubmit,1
18460,20230728,Any_Form-Submit,1
18460,20230728,click,1
18460,20230728,first_visit,1
18460,20230728,form_start,1
18460,20230728,page_view,2
18460,20230728,session_start,2
18437,20230731,first_visit,1
18437,20230731,page_view,1
18437,20230731,session_start,1
18272,20230802,first_visit,1
18272,20230802,page_view,1
18272,20230802,scroll,1
18272,20230802,session_start,1
18175,20230713,page_view,1
18175,20230713,scroll,1
18175,20230713,session_start,1
18175,20230713,user_engagement,1
17948,20230728,first_visit,1
17948,20230728,page_view,1
17948,20230728,session_start,1
17948,20230728,user_engagement,1
17909,20230802,first_visit,1
17909,20230802,page_view,1
17909,20230802,scroll,1
17909,20230802,session_start,1
17909,20230802,user_engagement,1
17800,20230822,first_visit,1
17800,20230822,page_view,1
17800,20230822,session_start,1
17800,20230822,user_engagement,1
17440,20230802,AnyFormSubmit,1
17440,20230802,Any_Form-Submit,1
17440,20230802,form_start,1
17440,20230802,page_view,1
17440,20230802,session_start,1
17440,20230802,user_engagement,1
17440,20230731,first_visit,1
17440,20230731,form_start,1
17440,20230731,page_view,1
17440,20230731,session_start,1
17440,20230728,first_visit,1
17440,20230728,page_view,1
17440,20230728,session_start,1
17191,20230730,first_visit,1
17191,20230730,page_view,1
17191,20230730,session_start,1
17189,20230813,AnyFormSubmit,1
17189,20230813,Any_Form-Submit,1
17189,20230813,first_visit,1
17189,20230813,form_start,1
17189,20230813,page_view,1
17189,20230813,session_start,1
17077,20230801,first_visit,1
17077,20230801,page_view,1
17077,20230801,session_start,1
17077,20230801,user_engagement,1
16904,20230727,click,1
16904,20230727,first_visit,1
16904,20230727,page_view,1
16904,20230727,session_start,1
16904,20230727,first_visit,1
16904,20230727,page_view,1
16904,20230727,session_start,1
16904,20230727,user_engagement,1
16890,20230803,AnyFormSubmit,1
16890,20230803,Any_Form-Submit,1
16890,20230803,first_visit,1
16890,20230803,form_start,1
16890,20230803,page_view,1
16890,20230803,session_start,1
16890,20230726,first_visit,1
16890,20230726,form_start,1
16890,20230726,page_view,1
16890,20230726,scroll,1
16890,20230726,session_start,1
16000,20230728,first_visit,1
16000,20230728,page_view,1
16000,20230728,scroll,1
16000,20230728,session_start,1
15323,20230731,first_visit,1
15323,20230731,page_view,1
15323,20230731,session_start,1
15252,20230727,first_visit,1
15252,20230727,page_view,1
15252,20230727,scroll,1
15252,20230727,session_start,1
15052,20230728,first_visit,1
15052,20230728,page_view,1
15052,20230728,scroll,1
15052,20230728,session_start,1
14914,20230727,click,1
14914,20230727,first_visit,1
14914,20230727,page_view,1
14914,20230727,session_start,1
14902,20230727,first_visit,1
14902,20230727,page_view,1
14902,20230727,scroll,1
14902,20230727,session_start,1
14079,20230731,first_visit,1
14079,20230731,page_view,1
14079,20230731,scroll,1
14079,20230731,session_start,1
13552,20230827,AnyFormSubmit,1
13552,20230827,Any_Form-Submit,1
13552,20230827,first_visit,1
13552,20230827,form_start,1
13552,20230827,page_view,1
13552,20230827,session_start,1
13552,20230827,user_engagement,1
13552,20230823,AnyFormSubmit,1
13552,20230823,Any_Form-Submit,1
13552,20230823,form_start,1
13552,20230823,page_view,1
13552,20230823,session_start,1
13552,20230823,user_engagement,1
13552,20230818,first_visit,1
13552,20230818,form_start,1
13552,20230818,page_view,1
13552,20230818,session_start,1
13318,20230825,first_visit,1
13318,20230825,page_view,1
13318,20230825,session_start,1
13284,20230806,first_visit,1
13284,20230806,page_view,1
13284,20230806,scroll,1
13284,20230806,session_start,1
12623,20230731,first_visit,2
12623,20230731,page_view,2
12623,20230731,session_start,2
12521,20230727,first_visit,1
12521,20230727,page_view,1
12521,20230727,scroll,1
12521,20230727,session_start,1
12217,20230713,page_view,1
12217,20230713,scroll,1
12160,20230728,first_visit,1
12160,20230728,page_view,1
12160,20230728,session_start,1
12160,20230728,user_engagement,1
12051,20230729,first_visit,1
12051,20230729,page_view,1
12051,20230729,scroll,1
12051,20230729,session_start,1
12051,20230729,user_engagement,1
11507,20230728,first_visit,2
11507,20230728,page_view,2
11507,20230728,scroll,1
11507,20230728,session_start,2
11473,20230802,AnyFormSubmit,1
11473,20230802,Any_Form-Submit,1
11473,20230802,first_visit,1
11473,20230802,form_start,1
11473,20230802,page_view,1
11473,20230802,session_start,1
11473,20230802,user_engagement,1
11452,20230803,first_visit,1
11452,20230803,page_view,1
11452,20230803,scroll,1
11452,20230803,session_start,1
11150,20230909,first_visit,1
11150,20230909,form_start,1
11150,20230909,page_view,1
11150,20230909,session_start,1
11100,20230728,first_visit,1
11100,20230728,page_view,1
11100,20230728,session_start,1
11077,20230729,AnyFormSubmit,1
11077,20230729,Any_Form-Submit,1
11077,20230729,first_visit,1
11077,20230729,form_start,1
11077,20230729,page_view,1
11077,20230729,session_start,1
10941,20230727,first_visit,1
10941,20230727,page_view,2
10941,20230727,session_start,2
10647,20230727,AnyFormSubmit,1
10647,20230727,Any_Form-Submit,1
10647,20230727,first_visit,1
10647,20230727,form_start,1
10647,20230727,page_view,1
10647,20230727,session_start,1
10567,20230804,AnyFormSubmit,1
10567,20230804,Any_Form-Submit,1
10567,20230804,first_visit,1
10567,20230804,form_start,1
10567,20230804,page_view,1
10567,20230804,session_start,1
10567,20230804,user_engagement,1
10429,20230730,AnyFormSubmit,1
10429,20230730,Any_Form-Submit,1
10429,20230730,first_visit,1
10429,20230730,form_start,1
10429,20230730,page_view,1
10429,20230730,session_start,1
